,random_100,business_science_100,science_business_100,random_200,business_science_200,science_business_200,random_300,business_science_300,science_business_300
19,0.351351351351,0.333333333333,0.360544217687,0.398601398601,0.351351351351,0.438848920863,0.438848920863,0.401869158879,0.515151515152
20,0.298701298701,0.351351351351,0.315789473684,0.365187713311,0.374570446735,0.398601398601,0.415094339623,0.456310679612,0.474201474201
21,0.298701298701,0.333333333333,0.298701298701,0.333333333333,0.40350877193,0.454545454545,0.395348837209,0.474201474201,0.496259351621
22,0.290322580645,0.219512195122,0.369863013699,0.290322580645,0.307189542484,0.449275362319,0.360544217687,0.348314606742,0.463414634146
23,0.26582278481,0.333333333333,0.351351351351,0.333333333333,0.35593220339,0.465201465201,0.382488479263,0.425178147268,0.542416452442
24,0.149425287356,0.273885350318,0.369863013699,0.25786163522,0.351351351351,0.449275362319,0.312910284464,0.37299771167,0.518987341772
25,0.219512195122,0.360544217687,0.351351351351,0.298701298701,0.413427561837,0.449275362319,0.327433628319,0.463414634146,0.485148514851
26,0.212121212121,0.324503311258,0.351351351351,0.253918495298,0.40350877193,0.428571428571,0.321585903084,0.44578313253,0.459854014599
27,0.324503311258,0.25786163522,0.342281879195,0.398601398601,0.351351351351,0.379310344828,0.431980906921,0.415094339623,0.415094339623
28,0.282051282051,0.351351351351,0.418439716312,0.328903654485,0.4440433213,0.438848920863,0.388888888889,0.485148514851,0.474201474201
29,0.219512195122,0.234567901235,0.379310344828,0.286173633441,0.282051282051,0.449275362319,0.327433628319,0.366742596811,0.477832512315
30,0.282051282051,0.315789473684,0.408450704225,0.333333333333,0.33779264214,0.492537313433,0.379310344828,0.408450704225,0.526717557252
31,0.307189542484,0.307189542484,0.388888888889,0.369863013699,0.360544217687,0.459854014599,0.428571428571,0.411764705882,0.542416452442
32,0.282051282051,0.298701298701,0.315789473684,0.379310344828,0.351351351351,0.408450704225,0.395348837209,0.39211136891,0.442307692308
33,0.307189542484,0.324503311258,0.379310344828,0.342281879195,0.418439716312,0.470588235294,0.408450704225,0.474201474201,0.526717557252
34,0.242236024845,0.26582278481,0.360544217687,0.294498381877,0.369863013699,0.428571428571,0.345291479821,0.431980906921,0.456310679612
35,0.342281879195,0.212121212121,0.351351351351,0.351351351351,0.277955271565,0.486988847584,0.401869158879,0.360544217687,0.526717557252
36,0.234567901235,0.342281879195,0.342281879195,0.320132013201,0.374570446735,0.438848920863,0.348314606742,0.431980906921,0.470588235294
37,0.219512195122,0.298701298701,0.369863013699,0.290322580645,0.35593220339,0.476014760148,0.330376940133,0.401869158879,0.492537313433
38,0.307189542484,0.324503311258,0.360544217687,0.369863013699,0.379310344828,0.408450704225,0.428571428571,0.415094339623,0.481481481481
39,0.25,0.307189542484,0.351351351351,0.294498381877,0.388888888889,0.40350877193,0.336302895323,0.466992665037,0.485148514851
40,0.342281879195,0.25786163522,0.438848920863,0.384083044983,0.328903654485,0.470588235294,0.408450704225,0.408450704225,0.518987341772
41,0.273885350318,0.324503311258,0.342281879195,0.328903654485,0.398601398601,0.476014760148,0.398601398601,0.442307692308,0.477832512315
42,0.25,0.204819277108,0.418439716312,0.33779264214,0.302931596091,0.4440433213,0.348314606742,0.411764705882,0.488833746898
43,0.351351351351,0.234567901235,0.307189542484,0.438848920863,0.365187713311,0.408450704225,0.44578313253,0.421800947867,0.428571428571
44,0.369863013699,0.324503311258,0.298701298701,0.369863013699,0.374570446735,0.388888888889,0.449275362319,0.459854014599,0.435406698565
45,0.226993865031,0.282051282051,0.369863013699,0.307189542484,0.398601398601,0.459854014599,0.357466063348,0.405152224824,0.518987341772
46,0.273885350318,0.324503311258,0.379310344828,0.328903654485,0.342281879195,0.454545454545,0.382488479263,0.401869158879,0.515151515152
47,0.136363636364,0.282051282051,0.379310344828,0.204819277108,0.333333333333,0.476014760148,0.25,0.395348837209,0.515151515152
48,0.290322580645,0.212121212121,0.369863013699,0.369863013699,0.273885350318,0.492537313433,0.401869158879,0.318681318681,0.526717557252
49,0.298701298701,0.388888888889,0.388888888889,0.35593220339,0.379310344828,0.470588235294,0.385681293303,0.44578313253,0.511335012594
