,random_100,socialstudies_health_100,health_socialstudies_100,random_200,socialstudies_health_200,health_socialstudies_200,random_300,socialstudies_health_300,health_socialstudies_300
21,0.298701298701,0.282051282051,0.342281879195,0.290322580645,0.302931596091,0.282051282051,0.333333333333,0.330376940133,0.312910284464
22,0.290322580645,0.290322580645,0.351351351351,0.307189542484,0.282051282051,0.328903654485,0.310043668122,0.327433628319,0.363636363636
23,0.290322580645,0.26582278481,0.351351351351,0.311475409836,0.277955271565,0.315789473684,0.333333333333,0.307189542484,0.369863013699
24,0.234567901235,0.282051282051,0.290322580645,0.298701298701,0.333333333333,0.328903654485,0.330376940133,0.351351351351,0.333333333333
25,0.307189542484,0.282051282051,0.342281879195,0.351351351351,0.315789473684,0.351351351351,0.369863013699,0.333333333333,0.363636363636
26,0.26582278481,0.315789473684,0.398601398601,0.277955271565,0.277955271565,0.374570446735,0.295896328294,0.315789473684,0.408450704225
27,0.282051282051,0.342281879195,0.290322580645,0.290322580645,0.315789473684,0.328903654485,0.363636363636,0.342281879195,0.366742596811
28,0.282051282051,0.315789473684,0.290322580645,0.302931596091,0.324503311258,0.333333333333,0.310043668122,0.366742596811,0.351351351351
29,0.26582278481,0.369863013699,0.290322580645,0.282051282051,0.360544217687,0.320132013201,0.307189542484,0.369863013699,0.345291479821
30,0.290322580645,0.315789473684,0.273885350318,0.311475409836,0.307189542484,0.307189542484,0.330376940133,0.336302895323,0.339285714286
31,0.273885350318,0.333333333333,0.360544217687,0.328903654485,0.333333333333,0.302931596091,0.339285714286,0.327433628319,0.360544217687
32,0.26582278481,0.25,0.351351351351,0.298701298701,0.290322580645,0.374570446735,0.315789473684,0.298701298701,0.39211136891
33,0.242236024845,0.324503311258,0.282051282051,0.286173633441,0.298701298701,0.311475409836,0.315789473684,0.354401805869,0.363636363636
34,0.290322580645,0.273885350318,0.282051282051,0.261829652997,0.294498381877,0.320132013201,0.301518438178,0.336302895323,0.354401805869
35,0.242236024845,0.398601398601,0.324503311258,0.302931596091,0.379310344828,0.320132013201,0.321585903084,0.388888888889,0.37299771167
36,0.26582278481,0.290322580645,0.360544217687,0.25,0.25,0.307189542484,0.284796573876,0.271186440678,0.376146788991
37,0.25786163522,0.290322580645,0.307189542484,0.294498381877,0.307189542484,0.33779264214,0.321585903084,0.342281879195,0.363636363636
38,0.282051282051,0.342281879195,0.307189542484,0.286173633441,0.369863013699,0.324503311258,0.318681318681,0.39211136891,0.366742596811
39,0.273885350318,0.369863013699,0.351351351351,0.315789473684,0.346801346801,0.315789473684,0.345291479821,0.37299771167,0.363636363636
40,0.324503311258,0.234567901235,0.25,0.333333333333,0.253918495298,0.333333333333,0.357466063348,0.304347826087,0.369863013699
41,0.282051282051,0.25786163522,0.298701298701,0.311475409836,0.307189542484,0.365187713311,0.310043668122,0.321585903084,0.369863013699
42,0.25786163522,0.333333333333,0.315789473684,0.238390092879,0.388888888889,0.351351351351,0.301518438178,0.382488479263,0.382488479263
43,0.226993865031,0.298701298701,0.315789473684,0.269841269841,0.269841269841,0.342281879195,0.307189542484,0.290322580645,0.425178147268
44,0.333333333333,0.307189542484,0.282051282051,0.342281879195,0.298701298701,0.333333333333,0.348314606742,0.345291479821,0.366742596811
45,0.25786163522,0.333333333333,0.273885350318,0.242236024845,0.320132013201,0.320132013201,0.263157894737,0.315789473684,0.345291479821
46,0.25,0.298701298701,0.342281879195,0.253918495298,0.302931596091,0.324503311258,0.312910284464,0.351351351351,0.342281879195
47,0.25,0.290322580645,0.282051282051,0.269841269841,0.269841269841,0.35593220339,0.318681318681,0.298701298701,0.376146788991
48,0.26582278481,0.315789473684,0.315789473684,0.302931596091,0.307189542484,0.33779264214,0.324503311258,0.357466063348,0.345291479821
49,0.282051282051,0.219512195122,0.333333333333,0.328903654485,0.246105919003,0.311475409836,0.342281879195,0.276595744681,0.360544217687
