,random_100,industrialarts_science_100,science_industrialarts_100,random_200,industrialarts_science_200,science_industrialarts_200,random_300,industrialarts_science_300,science_industrialarts_300
26,0.324503311258,0.290322580645,0.307189542484,0.33779264214,0.374570446735,0.374570446735,0.366742596811,0.425178147268,0.435406698565
27,0.333333333333,0.379310344828,0.273885350318,0.365187713311,0.423487544484,0.324503311258,0.39211136891,0.435406698565,0.37299771167
28,0.282051282051,0.324503311258,0.333333333333,0.374570446735,0.384083044983,0.333333333333,0.388888888889,0.428571428571,0.37299771167
29,0.307189542484,0.369863013699,0.342281879195,0.35593220339,0.433691756272,0.428571428571,0.379310344828,0.452784503632,0.421800947867
30,0.290322580645,0.360544217687,0.307189542484,0.398601398601,0.408450704225,0.449275362319,0.428571428571,0.421800947867,0.449275362319
31,0.315789473684,0.333333333333,0.298701298701,0.393728222997,0.369863013699,0.365187713311,0.408450704225,0.421800947867,0.388888888889
32,0.333333333333,0.360544217687,0.324503311258,0.384083044983,0.365187713311,0.35593220339,0.418439716312,0.431980906921,0.354401805869
33,0.351351351351,0.333333333333,0.333333333333,0.35593220339,0.398601398601,0.433691756272,0.425178147268,0.382488479263,0.452784503632
34,0.298701298701,0.360544217687,0.298701298701,0.374570446735,0.369863013699,0.379310344828,0.421800947867,0.398601398601,0.401869158879
35,0.324503311258,0.242236024845,0.273885350318,0.438848920863,0.307189542484,0.328903654485,0.459854014599,0.348314606742,0.354401805869
36,0.315789473684,0.242236024845,0.298701298701,0.365187713311,0.346801346801,0.360544217687,0.401869158879,0.37299771167,0.369863013699
37,0.315789473684,0.324503311258,0.26582278481,0.351351351351,0.328903654485,0.342281879195,0.39211136891,0.395348837209,0.37299771167
38,0.298701298701,0.290322580645,0.298701298701,0.365187713311,0.346801346801,0.351351351351,0.398601398601,0.388888888889,0.351351351351
39,0.342281879195,0.333333333333,0.333333333333,0.346801346801,0.398601398601,0.40350877193,0.379310344828,0.418439716312,0.418439716312
40,0.342281879195,0.307189542484,0.315789473684,0.369863013699,0.369863013699,0.393728222997,0.401869158879,0.360544217687,0.421800947867
41,0.242236024845,0.298701298701,0.307189542484,0.324503311258,0.398601398601,0.398601398601,0.357466063348,0.415094339623,0.39211136891
42,0.307189542484,0.333333333333,0.324503311258,0.351351351351,0.369863013699,0.388888888889,0.39211136891,0.382488479263,0.418439716312
43,0.282051282051,0.234567901235,0.333333333333,0.40350877193,0.302931596091,0.374570446735,0.421800947867,0.324503311258,0.418439716312
44,0.333333333333,0.342281879195,0.298701298701,0.413427561837,0.398601398601,0.398601398601,0.442307692308,0.438848920863,0.395348837209
45,0.324503311258,0.273885350318,0.298701298701,0.311475409836,0.360544217687,0.408450704225,0.342281879195,0.360544217687,0.425178147268
46,0.273885350318,0.307189542484,0.298701298701,0.423487544484,0.333333333333,0.35593220339,0.456310679612,0.385681293303,0.351351351351
47,0.315789473684,0.315789473684,0.315789473684,0.398601398601,0.369863013699,0.374570446735,0.39211136891,0.411764705882,0.408450704225
48,0.298701298701,0.298701298701,0.25786163522,0.346801346801,0.328903654485,0.315789473684,0.398601398601,0.348314606742,0.336302895323
49,0.333333333333,0.298701298701,0.307189542484,0.315789473684,0.388888888889,0.369863013699,0.360544217687,0.431980906921,0.395348837209
