,car,glass,plate,truck,Vehicles,Dinnerware,closer to vehicles,closer to dinnerware,,,,
53,0.0450292553,0.0480651217,0.0576141513,0.0809944494,0.0630118523,0.0528396365,False,True,,,,
54,0.1003913829,0.1094797137,0.0745902334,0.1312346474,0.1158130151,0.0920349736,False,True,,,,
55,0.0724795216,0.0569740809,0.0398221144,0.0627259336,0.0676027276,0.0483980977,False,True,,,,
56,0.0995662224,0.0936731532,0.075637176,0.1068043743,0.1031852983,0.0846551646,False,True,,,,
57,0.0972413336,0.1080432287,0.0540398505,0.089032753,0.0931370433,0.0810415396,False,True,,,,
58,0.08035663,0.0746063002,0.087750043,0.1209209538,0.1006387919,0.0811781716,False,True,,,,
59,0.1545329419,0.1387714815,0.1182854837,0.125590786,0.140061864,0.1285284826,False,True,,,,
60,0.1026737828,0.1086435894,0.0866921093,0.1305759471,0.1166248649,0.0976678493,False,True,,,,
61,0.1185612935,0.1082550481,0.1185286895,0.1418890233,0.1302251584,0.1133918688,False,True,,,,
62,0.0618805284,0.0481957389,0.0506435651,0.0548188182,0.0583496733,0.049419652,False,True,,,,
63,0.0421214927,0.0634560147,0.0390892697,0.073279094,0.0577002934,0.0512726422,False,True,,,,
64,0.0699963634,0.0686896247,0.0618556526,0.0638150821,0.0669057227,0.0652726386,False,True,,,,
65,0.0800691861,0.0970031331,0.0812580579,0.0904056302,0.0852374082,0.0891305955,True,False,,,,
66,0.0958735854,0.1166176223,0.0978319669,0.1437355892,0.1198045873,0.1072247946,False,True,,,,
67,0.1057272857,0.1102548491,0.1066424463,0.0979732432,0.1018502645,0.1084486477,True,False,,,,
68,0.0484774439,0.0385559819,0.0394991155,0.038388025,0.0434327344,0.0390275487,False,True,,,,
69,0.0954081865,0.0669057338,0.0493109141,0.0808688316,0.088138509,0.058108324,False,True,,,,
70,0.1331404274,0.1355394319,0.0957879775,0.0807590567,0.106949742,0.1156637047,True,False,,,,
71,0.1197387959,0.0851190109,0.1011780314,0.125641258,0.122690027,0.0931485211,False,True,,,,
72,0.1392105594,0.0900926134,0.0877191228,0.1439377355,0.1415741475,0.0889058681,False,True,,,,
73,0.0711944678,0.0404341831,0.047508712,0.0569820091,0.0640882385,0.0439714475,False,True,,,,
74,0.0443107337,0.048857873,0.0457434413,0.0378371589,0.0410739463,0.0473006571,True,False,,,,
75,0.1534662907,0.1042448209,0.093465781,0.1101764795,0.1318213851,0.098855301,False,True,,,,
76,0.1000257762,0.0937311299,0.0908052664,0.0984421775,0.0992339768,0.0922681981,False,True,,,,
77,0.0840221624,0.0520372348,0.0674786657,0.0724432158,0.0782326891,0.0597579502,False,True,,,,
78,0.0941495021,0.0769360941,0.0864838486,0.1192468056,0.1066981538,0.0817099713,False,True,,,,
79,0.1449425445,0.1001193848,0.1047637201,0.1069961502,0.1259693473,0.1024415525,False,True,,,,
80,0.1786623945,0.1347019837,0.1187460633,0.1989945175,0.188828456,0.1267240235,False,True,,,,
81,0.1228300554,0.1045782506,0.0968681091,0.1483000008,0.1355650281,0.1007231799,False,True,,,,
82,0.0576027862,0.0596721303,0.0456257679,0.0635957828,0.0605992845,0.0526489491,False,True,,,,
83,0.113216223,0.1014473579,0.0750860594,0.0607463107,0.0869812669,0.0882667087,True,False,,,,
84,0.0786367633,0.074778112,0.0460899434,0.0978078513,0.0882223073,0.0604340277,False,True,,,,
85,0.1259225894,0.1162110332,0.1116137831,0.1146056661,0.1202641277,0.1139124082,False,True,,,,
86,0.1785425057,0.1866436728,0.1101513963,0.1581030288,0.1683227673,0.1483975345,False,True,,,,
87,0.1080189439,0.0950497656,0.1205651152,0.12013588,0.1140774119,0.1078074404,False,True,,,,
88,0.0622388548,0.1088272411,0.0580963115,0.1136075023,0.0879231785,0.0834617763,False,True,,,,
89,0.1146661496,0.1344286925,0.0860321797,0.0756172049,0.0951416773,0.1102304361,True,False,,,,
90,0.0515825666,0.0726735839,0.0639931339,0.0833744608,0.0674785137,0.0683333589,True,False,,,,
91,0.0472193255,0.0407422667,0.0449193015,0.0594138647,0.0533165951,0.0428307841,False,True,,,,
92,0.0610455091,0.042236397,0.0553757543,0.0732425803,0.0671440447,0.0488060757,False,True,,,,
93,0.1005117214,0.077498808,0.0868362509,0.1187147612,0.1096132413,0.0821675294,False,True,,,,
94,0.1406108274,0.110179009,0.0641864099,0.1152075808,0.1279092041,0.0871827095,False,True,,,,
95,0.0804114665,0.0926474895,0.0716264791,0.0871673014,0.083789384,0.0821369843,False,True,,,,
96,0.1307242727,0.1056669339,0.1020686688,0.1620116521,0.1463679624,0.1038678013,False,True,,,,
97,0.0958638798,0.0957867558,0.0898470957,0.1334835042,0.114673692,0.0928169258,False,True,,,,
98,0.0792403683,0.078031928,0.0576943631,0.0559454598,0.0675929141,0.0678631456,True,False,,,,
99,0.0644700265,0.0499575222,0.0464074399,0.0573979333,0.0609339799,0.048182481,False,True,,,,
100,0.1340236886,0.1113543817,0.1028284035,0.1725150072,0.1532693479,0.1070913926,False,True,,,,
101,0.05163051,0.0431566831,0.044150737,0.0733487787,0.0624896443,0.04365371,False,True,,,,
102,0.064625769,0.0697338258,0.0596441408,0.072663242,0.0686445055,0.0646889833,False,True,,,,
103,0.0982563339,0.0887454244,0.069879797,0.0826059464,0.0904311401,0.0793126107,False,True,,,,
104,0.0971401622,0.0665180464,0.0502748605,0.0831378574,0.0901390098,0.0583964535,False,True,,,,
105,0.0800618865,0.0865613393,0.1034230542,0.0790286442,0.0795452653,0.0949921968,True,False,,,,
106,0.0326636062,0.0396607805,0.0296855156,0.047056139,0.0398598726,0.0346731481,False,True,,,,
107,0.1223951476,0.0965215626,0.103102742,0.1261456584,0.124270403,0.0998121523,False,True,,,,
108,0.0634477988,0.0618679077,0.0512176493,0.0756750925,0.0695614457,0.0565427785,False,True,,,,
109,0.0617541626,0.0713710085,0.0588868227,0.091972393,0.0768632778,0.0651289156,False,True,,,,
110,0.0820530477,0.0714394457,0.0583232975,0.1046063018,0.0933296747,0.0648813716,False,True,,,,
111,0.1035900649,0.094015687,0.0999439938,0.0893310443,0.0964605546,0.0969798404,True,False,,,,
112,0.1256413553,0.1323725032,0.1107482366,0.1249131496,0.1252772525,0.1215603699,False,True,,,,
113,0.083594016,0.0789490627,0.0656476922,0.0702307979,0.076912407,0.0722983774,False,True,,,,
114,0.0808145711,0.0831090717,0.0594220656,0.1029909997,0.0919027854,0.0712655686,False,True,,,,
115,0.0644942656,0.0397839904,0.0353968298,0.035250469,0.0498723673,0.0375904101,False,True,,,,
116,0.0955323341,0.0645078315,0.0709222702,0.0848255387,0.0901789364,0.0677150509,False,True,,,,
117,0.0885939733,0.0679238024,0.0794011547,0.0723251621,0.0804595677,0.0736624785,False,True,,,,
118,0.0936450196,0.0983442325,0.1076037146,0.126885244,0.1102651318,0.1029739736,False,True,,,,
119,0.0480285909,0.039673694,0.0371483529,0.0581109815,0.0530697862,0.0384110234,False,True,,,,
120,0.0781192265,0.0673788539,0.0476723254,0.0609646831,0.0695419548,0.0575255897,False,True,,,,
121,0.0924072459,0.0625903771,0.0589762095,0.0862435922,0.0893254191,0.0607832933,False,True,,,,
122,0.1179861091,0.0789142268,0.0853308493,0.0929461794,0.1054661443,0.082122538,False,True,,,,
123,0.0938196715,0.068597455,0.0701138059,0.0755940153,0.0847068434,0.0693556304,False,True,,,,
124,0.0534122276,0.0442334818,0.0355212124,0.0529506847,0.0531814562,0.0398773471,False,True,,,,
125,0.1356475046,0.1441176516,0.1039117892,0.1152957503,0.1254716275,0.1240147204,False,True,,,,
126,0.0718005524,0.050967412,0.0567418023,0.0748453682,0.0733229603,0.0538546071,False,True,,,,
127,0.1114966169,0.0867583186,0.0905528918,0.1265697845,0.1190332007,0.0886556052,False,True,,,,
128,0.1267898669,0.1304700427,0.1090678759,0.11657267,0.1216812684,0.1197689593,False,True,,,,
129,0.1053444491,0.119513177,0.0794485052,0.1102605021,0.1078024756,0.0994808411,False,True,,,,
130,0.0690475885,0.0816937075,0.0586943784,0.067655224,0.0683514062,0.070194043,True,False,,,,
131,0.0934592993,0.0660212315,0.0797901137,0.0720472984,0.0827532988,0.0729056726,False,True,,,,
132,0.0506624268,0.0482791923,0.0599315753,0.0550039762,0.0528332015,0.0541053838,True,False,,,,
133,0.0814159,0.0631701454,0.0729939957,0.0801703829,0.0807931414,0.0680820705,False,True,,,,
134,0.2253809452,0.1492028795,0.1865016239,0.2114305993,0.2184057723,0.1678522517,False,True,,,,
135,0.0790059676,0.059344048,0.0688538299,0.083837514,0.0814217408,0.0640989389,False,True,,,,
136,0.0838338039,0.051153429,0.0385525423,0.0529070224,0.0683704132,0.0448529857,False,True,,,,
137,0.0658621708,0.0493810098,0.0460345418,0.0517115434,0.0587868571,0.0477077758,False,True,,,,
138,0.0809377192,0.0743055385,0.0573585887,0.0858403092,0.0833890142,0.0658320636,False,True,,,,
139,0.0692998624,0.0685627219,0.0478966769,0.0722762636,0.070788063,0.0582296994,False,True,,,,
140,0.1273778778,0.0935536104,0.0921314579,0.1206277904,0.1240028341,0.0928425342,False,True,,,,
141,0.0575072078,0.0885122138,0.0830210819,0.0933052873,0.0754062476,0.0857666478,True,False,,,,
142,0.1220313971,0.1332204215,0.1103148859,0.126672652,0.1243520245,0.1217676537,False,True,,,,
143,0.108139773,0.090162236,0.0880656488,0.0953470176,0.1017433953,0.0891139424,False,True,,,,
144,0.0627246542,0.0450826418,0.0359434001,0.0588479755,0.0607863149,0.040513021,False,True,,,,
145,0.1661940973,0.1323868772,0.0995701087,0.1418255001,0.1540097987,0.115978493,False,True,,,,
146,0.1181921434,0.1108319654,0.0848679493,0.1330781305,0.1256351369,0.0978499574,False,True,,,,
147,0.0828199369,0.0600966348,0.0456391313,0.075611864,0.0792159004,0.052867883,False,True,,,,
148,0.0709508347,0.0768873047,0.0513294548,0.0862477792,0.078599307,0.0641083798,False,True,,,,
149,0.1043981319,0.0662616913,0.0818239207,0.1038647332,0.1041314325,0.074042806,False,True,,,,
150,0.0726738331,0.058101825,0.0593457595,0.112536531,0.092605182,0.0587237922,False,True,,,,
151,0.0815388115,0.0752122132,0.0770357005,0.0946374484,0.0880881299,0.0761239569,False,True,,,,
152,0.1038414393,0.1072255691,0.0774346499,0.1228252822,0.1133333607,0.0923301095,False,True,,,,
153,0.0919035185,0.0938809112,0.0585432087,0.0749314106,0.0834174645,0.07621206,False,True,,,,
154,0.0539538899,0.0507333974,0.0524396872,0.0829402638,0.0684470768,0.0515865423,False,True,,,,
155,0.0898988338,0.0867821112,0.0649253396,0.0835683916,0.0867336127,0.0758537254,False,True,,,,
156,0.2051112832,0.1662901536,0.1137003779,0.1373508715,0.1712310773,0.1399952657,False,True,,,,
157,0.1094793054,0.069142598,0.0765803295,0.1005808496,0.1050300775,0.0728614637,False,True,,,,
158,0.1190408082,0.110333746,0.0830543064,0.1089285374,0.1139846728,0.0966940262,False,True,,,,
159,0.0425425663,0.0325591222,0.0302915005,0.0527804864,0.0476615263,0.0314253113,False,True,,,,
160,0.0451457216,0.0488688506,0.0477706537,0.0485818703,0.0468637959,0.0483197522,True,False,,,,
161,0.1589831412,0.1340575611,0.1318799625,0.1635718307,0.1612774859,0.1329687618,False,True,,,,
162,0.1130696404,0.0731394587,0.0805232942,0.0927755814,0.1029226109,0.0768313764,False,True,,,,
163,0.1305906135,0.0925398332,0.0989483221,0.0949380525,0.112764333,0.0957440777,False,True,,,,
164,0.0687394273,0.1153231709,0.103533708,0.0971013449,0.0829203861,0.1094284394,True,False,,,,
165,0.0686184525,0.0669599635,0.0659176785,0.0707111368,0.0696647947,0.066438821,False,True,,,,
166,0.1270728388,0.1038304928,0.0870843727,0.1054423903,0.1162576146,0.0954574328,False,True,,,,
167,0.094448006,0.0615345836,0.0640941529,0.0767737966,0.0856109013,0.0628143682,False,True,,,,
168,0.097678443,0.0989854748,0.0847666431,0.0658363981,0.0817574205,0.091876059,True,False,,,,
169,0.1795372217,0.1167843105,0.098640404,0.1510434724,0.165290347,0.1077123573,False,True,,,,
170,0.1387273325,0.1638208224,0.1370684926,0.1845109103,0.1616191214,0.1504446575,False,True,,,,
171,0.1210470271,0.0781195482,0.0752044698,0.0893677508,0.1052073889,0.076662009,False,True,,,,
172,0.1068935378,0.0624831136,0.0477264198,0.0784286232,0.0926610805,0.0551047667,False,True,,,,
173,0.0607447986,0.0389446462,0.0431227522,0.0418959987,0.0513203986,0.0410336992,False,True,,,,
174,0.0430594215,0.0530999528,0.0504944828,0.0566136815,0.0498365515,0.0517972178,True,False,,,,
175,0.0851860896,0.0465133481,0.0601394146,0.0626000028,0.0738930462,0.0533263813,False,True,,,,
176,0.0920841925,0.0610986564,0.0582123145,0.054621731,0.0733529618,0.0596554854,False,True,,,,
177,0.0793033764,0.0755407031,0.0597549788,0.07950338,0.0794033782,0.0676478409,False,True,,,,
178,0.0938844487,0.0550388888,0.0467404999,0.0643849705,0.0791347096,0.0508896944,False,True,,,,
179,0.0996518986,0.1084454038,0.098399343,0.0874303612,0.0935411299,0.1034223734,True,False,,,,
180,0.0863550473,0.0588517211,0.0467726368,0.0572830432,0.0718190453,0.052812179,False,True,,,,
181,0.1050955369,0.094192629,0.0713932855,0.1696107406,0.1373531388,0.0827929573,False,True,,,,
182,0.1134215278,0.0946504229,0.0947818487,0.1224119858,0.1179167568,0.0947161358,False,True,,,,
183,0.0593764065,0.0629608549,0.0498180075,0.0561546282,0.0577655174,0.0563894312,False,True,,,,
184,0.067388262,0.0627567231,0.0565007177,0.0844807159,0.0759344889,0.0596287204,False,True,,,,
185,0.1145155274,0.0937358165,0.0910145959,0.0915794359,0.1030474817,0.0923752062,False,True,,,,
186,0.1019142571,0.0712586458,0.0805135473,0.1161914019,0.1090528295,0.0758860965,False,True,,,,
187,0.05079128,0.0479872,0.0683902879,0.0470291419,0.048910211,0.0581887439,True,False,,,,
188,0.103749844,0.0993841557,0.1169067956,0.1329771734,0.1183635087,0.1081454757,False,True,,,,
189,0.1386634673,0.130662678,0.0902038597,0.1124306766,0.1255470719,0.1104332689,False,True,,,,
190,0.0660685781,0.0536656028,0.0482620981,0.0606622192,0.0633653987,0.0509638505,False,True,,,,
191,0.0589955763,0.0520757455,0.056311411,0.0553501585,0.0571728674,0.0541935782,False,True,,,,
192,0.0655708812,0.0610831819,0.0536233719,0.0554326822,0.0605017817,0.0573532769,False,True,,,,
193,0.0776687532,0.0888936068,0.088189595,0.0770411821,0.0773549677,0.0885416009,True,False,,,,
194,0.07679539,0.0732657762,0.0612011686,0.0657829347,0.0712891623,0.0672334724,False,True,,,,
195,0.0672877351,0.0553156066,0.0577805699,0.0775305457,0.0724091404,0.0565480883,False,True,,,,
196,0.0567080533,0.0385318137,0.0575990561,0.0645242042,0.0606161288,0.0480654349,False,True,,,,
197,0.0927717848,0.1077964733,0.0698620247,0.0831828987,0.0879773417,0.088829249,True,False,,,,
198,0.0520326257,0.0511246591,0.0524392044,0.0649040418,0.0584683338,0.0517819317,False,True,,,,
199,0.1247066142,0.1141449127,0.0973333921,0.1267636056,0.1257351099,0.1057391524,False,True,,,,
200,0.1010763022,0.0669446949,0.066816331,0.0975628562,0.0993195792,0.066880513,False,True,,,,
201,0.1813964453,0.0982521554,0.0997450911,0.0843816326,0.1328890389,0.0989986232,False,True,,,,
202,0.1112740009,0.0924579616,0.0874769712,0.1395120969,0.1253930489,0.0899674664,False,True,,,,
203,0.0741556045,0.0827996849,0.072333003,0.0827386192,0.0784471118,0.077566344,False,True,,,,
204,0.1030372912,0.0891419855,0.0898060566,0.1319574454,0.1174973683,0.089474021,False,True,,,,
205,0.0928487639,0.0770867119,0.0648529095,0.101790894,0.0973198289,0.0709698107,False,True,,,,
206,0.0643622021,0.0841155943,0.0659119452,0.086358024,0.0753601131,0.0750137697,False,True,,,,
207,0.0813496878,0.0778687464,0.0436721549,0.0817138154,0.0815317516,0.0607704506,False,True,,,,
208,0.1508831988,0.0875426852,0.0965654852,0.1303825869,0.1406328929,0.0920540852,False,True,,,,
209,0.0373935246,0.0308628085,0.0270698773,0.0409868623,0.0391901935,0.0289663429,False,True,,,,
210,0.1492273202,0.1586909032,0.1587060019,0.1598742732,0.1545507967,0.1586984526,True,False,,,,
211,0.0627362291,0.0539252168,0.0580558765,0.0708054136,0.0667708213,0.0559905467,False,True,,,,
212,0.104504629,0.0958978631,0.0965372501,0.1329194368,0.1187120329,0.0962175566,False,True,,,,
213,0.1155874891,0.0752648554,0.0683850244,0.1320281084,0.1238077988,0.0718249399,False,True,,,,
214,0.0710227333,0.0638084018,0.057991773,0.0983731479,0.0846979406,0.0609000874,False,True,,,,
215,0.0830069486,0.0589485025,0.0558401833,0.0637551988,0.0733810737,0.0573943429,False,True,,,,
216,0.0871663851,0.0808121182,0.0760439019,0.0725935031,0.0798799441,0.07842801,False,True,,,,
217,0.0749039023,0.0595466188,0.0599406454,0.0700259645,0.0724649334,0.0597436321,False,True,,,,
218,0.0592197432,0.0526952496,0.0413259248,0.0519705312,0.0555951372,0.0470105872,False,True,,,,
219,0.0649481677,0.0608519392,0.0595847902,0.0803726327,0.0726604002,0.0602183647,False,True,,,,
220,0.0444649569,0.0666803031,0.0313373339,0.0446921339,0.0445785454,0.0490088185,True,False,,,,
221,0.125343313,0.1603594853,0.1159176281,0.1331837466,0.1292635298,0.1381385567,True,False,,,,
222,0.1015350107,0.0887364309,0.0716446484,0.0870575609,0.0942962858,0.0801905397,False,True,,,,
223,0.0652044545,0.0750761672,0.0556077596,0.1043088015,0.084756628,0.0653419634,False,True,,,,
224,0.1085951482,0.0925524655,0.0950425827,0.1116981932,0.1101466707,0.0937975241,False,True,,,,
225,0.0803148413,0.1061921478,0.0707723583,0.0718688359,0.0760918386,0.088482253,True,False,,,,
226,0.0958872824,0.0890963867,0.0732036021,0.113630905,0.1047590937,0.0811499944,False,True,,,,
227,0.04387857,0.0548030351,0.0525109124,0.0582562042,0.0510673871,0.0536569737,True,False,,,,
228,0.0836963358,0.0974123331,0.0786043536,0.1040439948,0.0938701653,0.0880083433,False,True,,,,
229,0.0864181016,0.0607590096,0.0610808181,0.0956013804,0.091009741,0.0609199138,False,True,,,,
230,0.1596560422,0.1578620415,0.1273687147,0.1484564615,0.1540562519,0.1426153781,False,True,,,,
231,0.1193814331,0.1143519273,0.1006478049,0.1087608129,0.114071123,0.1074998661,False,True,,,,
232,0.1074261852,0.0701576411,0.0846296075,0.0943118461,0.1008690157,0.0773936243,False,True,,,,
233,0.0911869419,0.0562930841,0.0584669713,0.0725069213,0.0818469316,0.0573800277,False,True,,,,
234,0.0738724058,0.0772963826,0.0519410532,0.0982413459,0.0860568758,0.0646187179,False,True,,,,
235,0.0764766927,0.0869017784,0.0666727008,0.0861629577,0.0813198252,0.0767872396,False,True,,,,
236,0.1441430508,0.0767990778,0.0777712949,0.1151111416,0.1296270962,0.0772851863,False,True,,,,
237,0.1098679127,0.1495631007,0.1292670039,0.1195569126,0.1147124127,0.1394150523,True,False,,,,
238,0.1204152921,0.1190746798,0.0804534298,0.1192702694,0.1198427808,0.0997640548,False,True,,,,
239,0.0875679455,0.0588798015,0.0415553858,0.0810641795,0.0843160625,0.0502175937,False,True,,,,
240,0.0747812478,0.0654955738,0.0454506575,0.0692864338,0.0720338408,0.0554731156,False,True,,,,
241,0.0564856215,0.0536544569,0.031451978,0.0567111408,0.0565983812,0.0425532174,False,True,,,,
242,0.1217389649,0.1137924885,0.1215886435,0.1075172409,0.1146281029,0.117690566,True,False,,,,
243,0.0713133058,0.0687863295,0.0745605631,0.0567743197,0.0640438127,0.0716734463,True,False,,,,
244,0.0564251305,0.0422419748,0.0475105981,0.0619396875,0.059182409,0.0448762865,False,True,,,,
245,0.0889647564,0.1034049749,0.0732350962,0.1051583995,0.097061578,0.0883200356,False,True,,,,
246,0.088199993,0.1182424901,0.1069742359,0.0895734083,0.0888867006,0.112608363,True,False,,,,
247,0.101315307,0.1090897667,0.0817871852,0.1503821651,0.1258487361,0.095438476,False,True,,,,
248,0.0467267588,0.0322320757,0.0360707211,0.0454783935,0.0461025762,0.0341513984,False,True,,,,
249,0.0852273433,0.0633480961,0.0873320433,0.0899405457,0.0875839445,0.0753400697,False,True,,,,
250,0.1055902172,0.0932531976,0.0924662918,0.1077418147,0.106666016,0.0928597447,False,True,,,,
251,0.0562486947,0.0507511488,0.0625517802,0.0520220641,0.0541353794,0.0566514645,True,False,,,,
252,0.0594638256,0.0579420636,0.0549324977,0.0779250988,0.0686944622,0.0564372807,False,True,,,,
253,0.1466583794,0.1264754334,0.113360964,0.1849376602,0.1657980198,0.1199181987,False,True,,,,
254,0.1138686045,0.1328194395,0.0923138663,0.1467666921,0.1303176483,0.1125666529,False,True,,,,
255,0.167448942,0.1834176407,0.1931802805,0.1539093066,0.1606791243,0.1882989606,True,False,,,,
256,0.0928679415,0.1234166001,0.0717765714,0.0848770267,0.0888724841,0.0975965857,True,False,,,,
257,0.1089930502,0.1008871185,0.0926218856,0.1094576783,0.1092253642,0.096754502,False,True,,,,
258,0.1673741722,0.1225122392,0.0879966083,0.1098686373,0.1386214048,0.1052544238,False,True,,,,
259,0.1045812238,0.0605715808,0.050826766,0.0931554718,0.0988683478,0.0556991734,False,True,,,,
260,0.0695541879,0.0503728428,0.0644017276,0.0538195442,0.061686866,0.0573872852,False,True,,,,
261,0.0418379128,0.0289524153,0.0306133109,0.0355731618,0.0387055373,0.0297828631,False,True,,,,
262,0.1135959731,0.086432772,0.0741420824,0.1074908774,0.1105434253,0.0802874272,False,True,,,,
263,0.0851483067,0.0748405134,0.0772871836,0.0808167593,0.082982533,0.0760638485,False,True,,,,
264,0.1909321084,0.1450900848,0.1558681353,0.2102473474,0.2005897279,0.1504791101,False,True,,,,
265,0.0612002987,0.0840731135,0.0634734789,0.0601566384,0.0606784685,0.0737732962,True,False,,,,
266,0.1703792805,0.1338278218,0.1148667586,0.1096396412,0.1400094609,0.1243472902,False,True,,,,
