,car,glass,plate,truck,Vehicles,Dinnerware,closer to vehicles,closer to dinnerware,,,,,
4024,0.123269321,0.0947459353,0.0804905085,0.0689467268,0.0961080239,0.0876182219,False,True,,,,,
4025,0.1521345517,0.1307863128,0.1172667055,0.1065983878,0.1293664697,0.1240265091,False,True,,,,,
4026,0.0818007945,0.10265898,0.0845008624,0.0730668427,0.0774338186,0.0935799212,True,False,,,,,
4027,0.1106131104,0.1587375138,0.1593075811,0.1075738722,0.1090934913,0.1590225474,True,False,,,,,
4028,0.1303160215,0.1846655461,0.2404971919,0.1449307282,0.1376233748,0.212581369,True,False,,,,,
4029,0.1270651046,0.0835613096,0.1061595804,0.0936643578,0.1103647312,0.094860445,False,True,,,,,
4030,0.04372861,0.0425284607,0.0480668891,0.0419431086,0.0428358593,0.0452976749,True,False,,,,,
4031,0.1100822615,0.1206362417,0.1216524542,0.0863135339,0.0981978977,0.121144348,True,False,,,,,
4032,0.128745994,0.1191200829,0.1070710497,0.0835423985,0.1061441963,0.1130955663,True,False,,,,,
4033,0.1422041154,0.1409719906,0.1328399809,0.1116821842,0.1269431498,0.1369059857,True,False,,,,,
4034,0.1774006227,0.1810295036,0.2062434337,0.1522612461,0.1648309344,0.1936364686,True,False,,,,,
4035,0.1267539891,0.1062070401,0.1237930686,0.0822488082,0.1045013987,0.1150000544,True,False,,,,,
4036,0.0864665003,0.1072507882,0.0938490386,0.0820075973,0.0842370488,0.1005499134,True,False,,,,,
4037,0.0603776478,0.0712065324,0.0499933525,0.0591787642,0.059778206,0.0605999425,True,False,,,,,
4038,0.1983219055,0.1391384754,0.1312426695,0.1038074638,0.1510646846,0.1351905724,False,True,,,,,
4039,0.0932418595,0.0944431796,0.0801904437,0.0853215153,0.0892816874,0.0873168117,False,True,,,,,
4040,0.0403833631,0.0548570277,0.07956979,0.0485468181,0.0444650906,0.0672134089,True,False,,,,,
4041,0.1211183891,0.1070008302,0.1581617265,0.146770223,0.1339443061,0.1325812783,False,True,,,,,
4042,0.0972735826,0.089445769,0.1158102492,0.0691367096,0.0832051461,0.1026280091,True,False,,,,,
4043,0.1091199046,0.1164539295,0.0895919851,0.0827303232,0.0959251139,0.1030229573,True,False,,,,,
4044,0.1638867991,0.1461144885,0.1756388255,0.1521701263,0.1580284627,0.160876657,True,False,,,,,
4045,0.0626252872,0.0894608462,0.066259374,0.0589552619,0.0607902745,0.0778601101,True,False,,,,,
4046,0.0905791403,0.1080528639,0.0907931775,0.0637646914,0.0771719159,0.0994230207,True,False,,,,,
4047,0.0860177244,0.0701643555,0.0836182468,0.0678403027,0.0769290135,0.0768913011,False,True,,,,,
4048,0.1353716037,0.0849935497,0.0975077415,0.1022557992,0.1188137015,0.0912506456,False,True,,,,,
4049,0.160991952,0.1481754105,0.1345925683,0.1690698862,0.1650309191,0.1413839894,False,True,,,,,
4050,0.0871953144,0.0926145544,0.0876436061,0.0803566806,0.0837759975,0.0901290803,True,False,,,,,
4051,0.1129269179,0.1288655076,0.1189138159,0.0605514649,0.0867391914,0.1238896618,True,False,,,,,
4052,0.1133965913,0.1166841191,0.1289514278,0.1062029664,0.1097997788,0.1228177734,True,False,,,,,
4053,0.1014176679,0.1157191164,0.1315144849,0.1121851169,0.1068013924,0.1236168007,True,False,,,,,
4054,0.0395810238,0.0707134644,0.0496221864,0.0506190097,0.0451000167,0.0601678254,True,False,,,,,
4055,0.0926637849,0.0943606316,0.0890644798,0.086588498,0.0896261415,0.0917125557,True,False,,,,,
4056,0.0669391949,0.0640344248,0.0581697921,0.0581205674,0.0625298811,0.0611021084,False,True,,,,,
4057,0.1282455564,0.1225813314,0.1591860839,0.1548670334,0.1415562949,0.1408837077,False,True,,,,,
4058,0.0890323861,0.1059612548,0.0742650197,0.0934089637,0.0912206749,0.0901131373,False,True,,,,,
4059,0.0692006727,0.0818842444,0.0725418873,0.0469139381,0.0580573054,0.0772130659,True,False,,,,,
4060,0.1620151115,0.1845588079,0.2005332497,0.185174392,0.1735947517,0.1925460288,True,False,,,,,
4061,0.1720007206,0.1270369507,0.164187431,0.1521125965,0.1620566585,0.1456121908,False,True,,,,,
4062,0.1270483287,0.1603460302,0.162926603,0.1252667822,0.1261575554,0.1616363166,True,False,,,,,
4063,0.2119393659,0.1478466011,0.1957260428,0.1628118847,0.1873756253,0.1717863219,False,True,,,,,
4064,0.0694048055,0.0764335516,0.0753674593,0.0796794206,0.074542113,0.0759005054,True,False,,,,,
4065,0.0865696945,0.0968296267,0.1088404364,0.0924889745,0.0895293345,0.1028350315,True,False,,,,,
4066,0.0939452878,0.0975320822,0.1192506871,0.0863520464,0.0901486671,0.1083913847,True,False,,,,,
4067,0.1045855321,0.0787553688,0.1045336845,0.0864929207,0.0955392264,0.0916445266,False,True,,,,,
4068,0.1304952132,0.1363566379,0.1591312276,0.1471921089,0.138843661,0.1477439327,True,False,,,,,
4069,0.072015983,0.1047845792,0.0532085347,0.0565571205,0.0642865517,0.078996557,True,False,,,,,
4070,0.1389328675,0.1238614159,0.0898119093,0.0846701753,0.1118015214,0.1068366626,False,True,,,,,
4071,0.130774111,0.1640485134,0.1907994849,0.1194284433,0.1251012771,0.1774239991,True,False,,,,,
4072,0.0608604089,0.0540361651,0.0917121335,0.0771543723,0.0690073906,0.0728741493,True,False,,,,,
4073,0.135750376,0.1798452903,0.1492283668,0.1698938795,0.1528221278,0.1645368285,True,False,,,,,
4074,0.05847549,0.0778336997,0.0538284799,0.0346657589,0.0465706245,0.0658310898,True,False,,,,,
4075,0.1923938235,0.2347781598,0.2217271279,0.1690468304,0.180720327,0.2282526438,True,False,,,,,
4076,0.1083176166,0.1185843499,0.1066693221,0.0758782694,0.092097943,0.112626836,True,False,,,,,
4077,0.1177412372,0.1361302849,0.104991528,0.1355360978,0.1266386675,0.1205609065,False,True,,,,,
4078,0.1681205806,0.1642581525,0.1550134411,0.1126623006,0.1403914406,0.1596357968,True,False,,,,,
4079,0.0971343397,0.1014963377,0.1175641094,0.0848760992,0.0910052194,0.1095302235,True,False,,,,,
4080,0.0728910829,0.0780071533,0.061222884,0.0775308413,0.0752109621,0.0696150186,False,True,,,,,
4081,0.1098863054,0.0986852929,0.1192505786,0.0877708332,0.0988285693,0.1089679358,True,False,,,,,
4082,0.0599284213,0.0747170554,0.0659486821,0.0657114254,0.0628199233,0.0703328688,True,False,,,,,
4083,0.1327570385,0.2027190457,0.1457576224,0.1599157369,0.1463363877,0.1742383341,True,False,,,,,
4084,0.0557867654,0.0927599388,0.0921103889,0.0682706839,0.0620287247,0.0924351639,True,False,,,,,
4085,0.1375197471,0.1227971381,0.1584364007,0.1134682281,0.1254939876,0.1406167694,True,False,,,,,
4086,0.1802461817,0.1801222491,0.1359650458,0.146923444,0.1635848128,0.1580436475,False,True,,,,,
4087,0.1118848871,0.1071570042,0.0925126169,0.1057329857,0.1088089364,0.0998348106,False,True,,,,,
4088,0.1503341865,0.1463984123,0.1017262026,0.1183564009,0.1343452937,0.1240623074,False,True,,,,,
4089,0.1347294646,0.1219658548,0.109506002,0.1218348006,0.1282821326,0.1157359284,False,True,,,,,
4090,0.1289816332,0.0958289523,0.120529581,0.1105594245,0.1197705288,0.1081792666,False,True,,,,,
4091,0.0840692411,0.0842688168,0.122826576,0.0814513948,0.0827603179,0.1035476964,True,False,,,,,
4092,0.1071375817,0.0800351279,0.1065132436,0.0735694883,0.090353535,0.0932741858,True,False,,,,,
4093,0.1665672071,0.1634662087,0.1308528535,0.1113313806,0.1389492939,0.1471595311,True,False,,,,,
4094,0.1015224653,0.1801660246,0.1962401777,0.1306566644,0.1160895649,0.1882031012,True,False,,,,,
4095,0.1418537942,0.1244199256,0.1393095851,0.1029955754,0.1224246848,0.1318647553,True,False,,,,,
4096,0.0846416234,0.0872200456,0.0895607678,0.0713127454,0.0779771844,0.0883904067,True,False,,,,,
4097,0.1217794999,0.1222115722,0.1437877082,0.1028730564,0.1123262782,0.1329996402,True,False,,,,,
4098,0.1552269786,0.1307734927,0.1611279169,0.1028373802,0.1290321794,0.1459507048,True,False,,,,,
4099,0.1763663105,0.1340632898,0.2080742477,0.1060866943,0.1412265024,0.1710687688,True,False,,,,,
4100,0.1087595161,0.1189268016,0.1138512776,0.0804263502,0.0945929331,0.1163890396,True,False,,,,,
4101,0.0952773304,0.0970900976,0.0703051348,0.0820487497,0.0886630401,0.0836976162,False,True,,,,,
4102,0.0972557247,0.1078107702,0.0973192348,0.0858615399,0.0915586323,0.1025650025,True,False,,,,,
4103,0.0702859895,0.0753579617,0.0879227956,0.0678764443,0.0690812169,0.0816403787,True,False,,,,,
4104,0.0894278459,0.0686058738,0.0940664288,0.0726895692,0.0810587076,0.0813361513,True,False,,,,,
4105,0.1150513825,0.1285599029,0.1546337968,0.0809104972,0.0979809398,0.1415968499,True,False,,,,,
4106,0.055768437,0.0561815055,0.0547473936,0.0378521973,0.0468103172,0.0554644496,True,False,,,,,
4107,0.1943802283,0.1511102698,0.2225514996,0.1679129395,0.1811465839,0.1868308847,True,False,,,,,
4108,0.071274553,0.0692285106,0.0697218385,0.0860775198,0.0786760364,0.0694751746,False,True,,,,,
4109,0.1049150668,0.0978320489,0.1054065343,0.0792194079,0.0920672373,0.1016192916,True,False,,,,,
4110,0.1051131925,0.0853013292,0.0866781102,0.0891952095,0.097154201,0.0859897197,False,True,,,,,
4111,0.0684395234,0.1021464764,0.0938881282,0.0607719241,0.0646057238,0.0980173023,True,False,,,,,
4112,0.0560848434,0.0532690725,0.0750717364,0.0485678923,0.0523263679,0.0641704045,True,False,,,,,
4113,0.0806935384,0.0894014607,0.0683573395,0.0943079218,0.0875007301,0.0788794001,False,True,,,,,
4114,0.1178092006,0.1286640387,0.1545066222,0.1416017186,0.1297054596,0.1415853305,True,False,,,,,
4115,0.1010252385,0.1121065929,0.076704748,0.0549802031,0.0780027208,0.0944056704,True,False,,,,,
4116,0.1135933262,0.0872257804,0.1034258258,0.0814088346,0.0975010804,0.0953258031,False,True,,,,,
4117,0.0722527147,0.0955811113,0.0735329871,0.0873525365,0.0798026256,0.0845570492,True,False,,,,,
4118,0.1074384517,0.1014946779,0.1135861595,0.1019535633,0.1046960075,0.1075404187,True,False,,,,,
4119,0.1232742256,0.0818826639,0.1114357862,0.0849559505,0.1041150881,0.0966592251,False,True,,,,,
4120,0.1027020355,0.1448568395,0.1422697913,0.1123038706,0.107502953,0.1435633154,True,False,,,,,
4121,0.1218602729,0.1089868744,0.1061630799,0.121185988,0.1215231304,0.1075749771,False,True,,,,,
4122,0.0779046003,0.1180076965,0.1145234945,0.0818888061,0.0798967032,0.1162655955,True,False,,,,,
4123,0.1440286977,0.1065888059,0.1484870815,0.1564402354,0.1502344666,0.1275379437,False,True,,,,,
4124,0.0973144234,0.1163605329,0.1117607633,0.0968024186,0.097058421,0.1140606481,True,False,,,,,
4125,0.1365980425,0.1752535949,0.169819887,0.1453678161,0.1409829293,0.1725367409,True,False,,,,,
4126,0.2037062314,0.2913024574,0.2146491407,0.2059832841,0.2048447577,0.2529757991,True,False,,,,,
4127,0.1034537139,0.1279797828,0.1010272813,0.0965573515,0.1000055327,0.1145035321,True,False,,,,,
4128,0.1197638195,0.1522663383,0.1049563994,0.1215755183,0.1206696689,0.1286113688,True,False,,,,,
4129,0.1137152516,0.1119784325,0.1399022467,0.0732540577,0.0934846546,0.1259403396,True,False,,,,,
4130,0.0670431672,0.0766288157,0.0696423172,0.0763030268,0.071673097,0.0731355664,True,False,,,,,
4131,0.1169884622,0.074429747,0.1205202553,0.0764993746,0.0967439184,0.0974750011,True,False,,,,,
4132,0.1373013726,0.1177535232,0.1329293862,0.1158221658,0.1265617692,0.1253414547,False,True,,,,,
4133,0.1079907959,0.0879411914,0.0825749767,0.0946855715,0.1013381837,0.0852580841,False,True,,,,,
4134,0.0640651503,0.1092573668,0.1117156176,0.0770160006,0.0705405755,0.1104864922,True,False,,,,,
4135,0.191208313,0.245210824,0.1608215127,0.1795525567,0.1853804348,0.2030161684,True,False,,,,,
4136,0.1129371576,0.1083267289,0.1061440055,0.1097949049,0.1113660313,0.1072353672,False,True,,,,,
4137,0.2396894408,0.322050304,0.2182486616,0.2351632292,0.237426335,0.2701494828,True,False,,,,,
4138,0.181384357,0.1622370555,0.1080782683,0.1396597998,0.1605220784,0.1351576619,False,True,,,,,
4139,0.1129504617,0.1263813648,0.1544042498,0.1062395927,0.1095950272,0.1403928073,True,False,,,,,
4140,0.0697235112,0.0713290494,0.0725478124,0.0485216172,0.0591225642,0.0719384309,True,False,,,,,
4141,0.0322432314,0.0465854826,0.0353556181,0.0412015035,0.0367223675,0.0409705503,True,False,,,,,
4142,0.1626028687,0.1498793564,0.1401571939,0.1641698871,0.1633863779,0.1450182751,False,True,,,,,
4143,0.0717225644,0.0865474577,0.104486845,0.0700066969,0.0708646307,0.0955171513,True,False,,,,,
4144,0.1623653373,0.1261790761,0.2165377949,0.1294378828,0.14590161,0.1713584355,True,False,,,,,
4145,0.1094070048,0.1282063972,0.1209174793,0.1029963454,0.1062016751,0.1245619383,True,False,,,,,
4146,0.1560351667,0.1798658575,0.2010809879,0.1626490288,0.1593420978,0.1904734227,True,False,,,,,
4147,0.0801586822,0.0706699915,0.1174136109,0.0732524271,0.0767055547,0.0940418012,True,False,,,,,
4148,0.0986116897,0.1460669348,0.1119235294,0.1057395651,0.1021756274,0.1289952321,True,False,,,,,
4149,0.1108141574,0.1050987577,0.1003603515,0.061116557,0.0859653572,0.1027295546,True,False,,,,,
4150,0.072833306,0.1160124493,0.1014560434,0.0785503885,0.0756918473,0.1087342464,True,False,,,,,
4151,0.0878046992,0.0818030381,0.0826243011,0.0632704363,0.0755375677,0.0822136696,True,False,,,,,
4152,0.0724610323,0.0917918983,0.0697938235,0.0686180583,0.0705395453,0.0807928609,True,False,,,,,
4153,0.1588989359,0.1442704118,0.2201848098,0.1846577795,0.1717783577,0.1822276108,True,False,,,,,
4154,0.1313936054,0.1344581116,0.1162342028,0.080358301,0.1058759532,0.1253461572,True,False,,,,,
4155,0.0839803579,0.0908405014,0.0893416144,0.0865758615,0.0852781097,0.0900910579,True,False,,,,,
4156,0.1427160116,0.1599548538,0.173465111,0.1119425866,0.1273292991,0.1667099824,True,False,,,,,
4157,0.0877590746,0.0837249604,0.0927543902,0.0728220894,0.080290582,0.0882396753,True,False,,,,,
4158,0.0765241231,0.0954469237,0.0585499762,0.0786065828,0.077565353,0.0769984499,False,True,,,,,
4159,0.0929038101,0.0859579912,0.1222664961,0.0809249007,0.0869143554,0.1041122436,True,False,,,,,
4160,0.096554268,0.1162870892,0.1364742981,0.108945435,0.1027498515,0.1263806936,True,False,,,,,
4161,0.1835382215,0.2228206087,0.1413463108,0.0938462784,0.1386922499,0.1820834597,True,False,,,,,
4162,0.0966113724,0.1281353204,0.1030343345,0.0860059829,0.0913086777,0.1155848274,True,False,,,,,
4163,0.1673027182,0.1648501615,0.1167594312,0.1211880441,0.1442453812,0.1408047963,False,True,,,,,
4164,0.1470644553,0.1383553525,0.1279278718,0.086404262,0.1167343587,0.1331416122,True,False,,,,,
4165,0.1059010319,0.1359837916,0.1003481953,0.0868493424,0.0963751872,0.1181659935,True,False,,,,,
4166,0.1366514668,0.1306544775,0.1250752756,0.1156598042,0.1261556355,0.1278648765,True,False,,,,,
4167,0.123542665,0.107787016,0.1435383,0.0823237082,0.1029331866,0.125662658,True,False,,,,,
4168,0.1346473039,0.1224216866,0.0990767971,0.0891044632,0.1118758835,0.1107492418,False,True,,,,,
4169,0.073857947,0.0825056135,0.0977273869,0.0713133927,0.0725856699,0.0901165002,True,False,,,,,
4170,0.1010414021,0.1037006883,0.0833394338,0.0835980094,0.0923197057,0.093520061,True,False,,,,,
4171,0.1245206799,0.1124636753,0.1131393925,0.0663183091,0.0954194945,0.1128015339,True,False,,,,,
4172,0.1197040001,0.1787313529,0.2619184281,0.1147386114,0.1172213057,0.2203248905,True,False,,,,,
4173,0.1312501425,0.1227239279,0.1814052099,0.0858871505,0.1085686465,0.1520645689,True,False,,,,,
4174,0.1366349555,0.1499525814,0.1363739026,0.1180628297,0.1273488926,0.143163242,True,False,,,,,
4175,0.1601838589,0.1758138144,0.1961659939,0.1735416636,0.1668627612,0.1859899041,True,False,,,,,
4176,0.1045861763,0.0958772635,0.1102901661,0.1061476775,0.1053669269,0.1030837148,False,True,,,,,
4177,0.1489140172,0.1916219002,0.1856672573,0.1506902302,0.1498021237,0.1886445787,True,False,,,,,
4178,0.0542902002,0.0582530213,0.0781397897,0.0577971711,0.0560436856,0.0681964055,True,False,,,,,
4179,0.1281966303,0.1446868373,0.1014891148,0.1017474444,0.1149720374,0.1230879761,True,False,,,,,
4180,0.0847505435,0.0790091971,0.0833103577,0.0639249176,0.0743377305,0.0811597774,True,False,,,,,
4181,0.0490579674,0.0799784191,0.0771680322,0.0646484557,0.0568532116,0.0785732256,True,False,,,,,
4182,0.080894043,0.0885290262,0.0552474731,0.0742631279,0.0775785854,0.0718882497,False,True,,,,,
4183,0.0585451081,0.092183735,0.0786417167,0.0648511966,0.0616981524,0.0854127258,True,False,,,,,
4184,0.085333824,0.0949029279,0.096064177,0.0750768875,0.0802053558,0.0954835524,True,False,,,,,
4185,0.1159727767,0.0848252457,0.077703793,0.0899485117,0.1029606442,0.0812645193,False,True,,,,,
4186,0.0698725203,0.0734564358,0.085053363,0.053920872,0.0618966961,0.0792548994,True,False,,,,,
4187,0.2747227893,0.2412403722,0.2071194443,0.2207166099,0.2477196996,0.2241799083,False,True,,,,,
4188,0.0645346336,0.0441334739,0.0533392841,0.0370553019,0.0507949678,0.048736379,False,True,,,,,
4189,0.0867053771,0.0559016528,0.0816591161,0.0553840351,0.0710447061,0.0687803845,False,True,,,,,
4190,0.1384452035,0.1377219308,0.1582378334,0.119924752,0.1291849777,0.1479798821,True,False,,,,,
4191,0.1090369963,0.1056046844,0.1051587172,0.1145135842,0.1117752903,0.1053817008,False,True,,,,,
4192,0.0487515466,0.0609054134,0.0439753479,0.0449646952,0.0468581209,0.0524403806,True,False,,,,,
4193,0.0805752844,0.0680800874,0.0926143134,0.0779360052,0.0792556448,0.0803472004,True,False,,,,,
4194,0.0837216818,0.1238083666,0.1275431271,0.0689980828,0.0763598823,0.1256757468,True,False,,,,,
4195,0.0754203963,0.0832700233,0.1278912435,0.0860769501,0.0807486732,0.1055806334,True,False,,,,,
4196,0.0576554781,0.0855703622,0.073041786,0.0642911444,0.0609733112,0.0793060741,True,False,,,,,
4197,0.138784763,0.1169749155,0.1127081145,0.1294267497,0.1341057563,0.114841515,False,True,,,,,
4198,0.0928826066,0.082322795,0.0771799495,0.0771825893,0.085032598,0.0797513722,False,True,,,,,
4199,0.0819265727,0.1078396027,0.0953114087,0.0768278756,0.0793772242,0.1015755057,True,False,,,,,
4200,0.0614808512,0.0591648785,0.0576326241,0.0476309682,0.0545559097,0.0583987513,True,False,,,,,
4201,0.1220308068,0.2071057675,0.2113257654,0.1352972538,0.1286640303,0.2092157664,True,False,,,,,
4202,0.0926181468,0.0848015414,0.1023908725,0.0706363177,0.0816272323,0.0935962069,True,False,,,,,
4203,0.2184610398,0.1812869303,0.2045089811,0.1506064545,0.1845337471,0.1928979557,True,False,,,,,
4204,0.1736331948,0.1354477126,0.2006151323,0.1503660782,0.1619996365,0.1680314224,True,False,,,,,
4205,0.1063762003,0.0880400775,0.0824024263,0.0980738677,0.102225034,0.0852212519,False,True,,,,,
4206,0.1008648281,0.0756824075,0.0700780074,0.0707315631,0.0857981956,0.0728802075,False,True,,,,,
4207,0.0986915694,0.0877753248,0.0890220124,0.0645961565,0.0816438629,0.0883986686,True,False,,,,,
4208,0.0941456942,0.123517559,0.0818699824,0.0946435304,0.0943946123,0.1026937707,True,False,,,,,
4209,0.083861607,0.1017131673,0.1032503496,0.0692394543,0.0765505307,0.1024817584,True,False,,,,,
4210,0.1790099928,0.2067597343,0.1527595912,0.1555345887,0.1672722907,0.1797596627,True,False,,,,,
4211,0.1218873184,0.1101114471,0.1453065122,0.0986003297,0.110243824,0.1277089797,True,False,,,,,
4212,0.0971267376,0.1382034064,0.1463593191,0.1362099614,0.1166683495,0.1422813627,True,False,,,,,
4213,0.0837437961,0.0994474105,0.1022098617,0.0777091601,0.0807264781,0.1008286361,True,False,,,,,
4214,0.1135951185,0.1141872513,0.127907972,0.1161980664,0.1148965925,0.1210476116,True,False,,,,,
4215,0.1204856448,0.1199430523,0.1038022198,0.0854584405,0.1029720427,0.111872636,True,False,,,,,
4216,0.0834371719,0.0852425002,0.1072475464,0.0853644135,0.0844007927,0.0962450233,True,False,,,,,
4217,0.1956065069,0.1462450419,0.1464722824,0.1593745596,0.1774905332,0.1463586621,False,True,,,,,
4218,0.0962590054,0.0869156195,0.0998240781,0.0663843746,0.08132169,0.0933698488,True,False,,,,,
4219,0.1554910306,0.1251728779,0.1742914477,0.1643972215,0.159944126,0.1497321628,False,True,,,,,
4220,0.123986147,0.0839530528,0.0759965284,0.0854424376,0.1047142923,0.0799747906,False,True,,,,,
4221,0.0910556932,0.0740823699,0.078793462,0.0734618042,0.0822587487,0.0764379159,False,True,,,,,
4222,0.1271567589,0.1619595748,0.1109206296,0.0821314661,0.1046441125,0.1364401022,True,False,,,,,
4223,0.1103672527,0.1117378214,0.090536778,0.0942537703,0.1023105115,0.1011372997,False,True,,,,,
4224,0.0769628226,0.0955882806,0.0811540755,0.0792710809,0.0781169517,0.0883711781,True,False,,,,,
4225,0.180604462,0.0928720833,0.0890463169,0.1150637441,0.1478341031,0.0909592001,False,True,,,,,
4226,0.0923730636,0.1214202082,0.1301255602,0.1211742402,0.1067736519,0.1257728842,True,False,,,,,
4227,0.1307087183,0.1410672269,0.1306495527,0.086587944,0.1086483312,0.1358583898,True,False,,,,,
4228,0.1195662435,0.1202778983,0.1021793383,0.089462873,0.1045145583,0.1112286183,True,False,,,,,
4229,0.0965972407,0.0752581407,0.0502819283,0.0716308985,0.0841140696,0.0627700345,False,True,,,,,
4230,0.1869041574,0.1832226745,0.1854104289,0.1523929411,0.1696485492,0.1843165517,True,False,,,,,
4231,0.0475228094,0.0492028697,0.0525114681,0.0314608824,0.0394918459,0.0508571689,True,False,,,,,
4232,0.0952678008,0.1470244826,0.1536622121,0.0729725484,0.0841201746,0.1503433473,True,False,,,,,
4233,0.0959815112,0.1081275102,0.104384925,0.0673894034,0.0816854573,0.1062562176,True,False,,,,,
4234,0.1012075079,0.0683609544,0.0812152067,0.0640265685,0.0826170382,0.0747880806,False,True,,,,,
4235,0.0971476903,0.142705351,0.1065886166,0.0907180782,0.0939328842,0.1246469838,True,False,,,,,
4236,0.0774696511,0.0596584648,0.089107327,0.0488757961,0.0631727236,0.0743828959,True,False,,,,,
4237,0.0960119137,0.1152608108,0.1357376865,0.0943823214,0.0951971175,0.1254992486,True,False,,,,,
4238,0.0890282419,0.086790238,0.0897257024,0.0616735994,0.0753509207,0.0882579702,True,False,,,,,
4239,0.0954948949,0.146600867,0.1512861671,0.1267997371,0.111147316,0.148943517,True,False,,,,,
4240,0.0702595953,0.051058789,0.0964612197,0.0736886919,0.0719741436,0.0737600043,True,False,,,,,
4241,0.0905171984,0.1094603663,0.1155831671,0.1075248579,0.0990210282,0.1125217667,True,False,,,,,
4242,0.0661935944,0.1024988254,0.0776403632,0.0693552009,0.0677743977,0.0900695943,True,False,,,,,
4243,0.1264515171,0.1097225029,0.07662882,0.1000107877,0.1132311524,0.0931756614,False,True,,,,,
4244,0.1122531701,0.1034248671,0.1420812903,0.100028472,0.1061408211,0.1227530787,True,False,,,,,
4245,0.0503793801,0.0718681362,0.0593080173,0.0704164336,0.0603979068,0.0655880767,True,False,,,,,
4246,0.1952269477,0.1831865347,0.1913533451,0.2070546851,0.2011408164,0.1872699399,False,True,,,,,
4247,0.0695673112,0.1075584979,0.067957529,0.0624580929,0.066012702,0.0877580134,True,False,,,,,
4248,0.078854952,0.1260652797,0.144800525,0.0859716245,0.0824132883,0.1354329023,True,False,,,,,
4249,0.1043063564,0.1113822994,0.1177002466,0.0809691916,0.092637774,0.114541273,True,False,,,,,
4250,0.1057889155,0.1116953984,0.1160339595,0.0809239248,0.0933564202,0.113864679,True,False,,,,,
4251,0.0978921554,0.1191206839,0.1166174053,0.0833651799,0.0906286677,0.1178690446,True,False,,,,,
4252,0.0737286117,0.067317386,0.1080975269,0.0960914181,0.0849100149,0.0877074565,True,False,,,,,
4253,0.0723467468,0.0993292674,0.0697994195,0.0405865552,0.056466651,0.0845643435,True,False,,,,,
4254,0.1974426795,0.1697989186,0.1225526573,0.2366532764,0.2170479779,0.1461757879,False,True,,,,,
4255,0.10287302,0.1014723831,0.1079578052,0.1009601094,0.1019165647,0.1047150942,True,False,,,,,
4256,0.0652918326,0.0652353057,0.0647324639,0.0402857181,0.0527887754,0.0649838848,True,False,,,,,
4257,0.1228032422,0.1169553252,0.1065785353,0.0917191499,0.107261196,0.1117669303,True,False,,,,,
4258,0.1003879392,0.1131981209,0.1075357412,0.1105795034,0.1054837213,0.110366931,True,False,,,,,
4259,0.0871388071,0.0972535663,0.1009414083,0.077334447,0.0822366271,0.0990974873,True,False,,,,,
4260,0.0686427322,0.0622725361,0.0939566554,0.0746297986,0.0716362654,0.0781145958,True,False,,,,,
4261,0.0953223866,0.10159957,0.1137759442,0.0810633716,0.0881928791,0.1076877571,True,False,,,,,
4262,0.0947149024,0.0835654403,0.0735566149,0.1185347503,0.1066248263,0.0785610276,False,True,,,,,
4263,0.2263265553,0.176212803,0.1613465181,0.1430746344,0.1847005949,0.1687796605,False,True,,,,,
4264,0.1327908519,0.1319840021,0.1312803811,0.1259205701,0.129355711,0.1316321916,True,False,,,,,
4265,0.1666625559,0.2449634418,0.2466614051,0.2171196407,0.1918910983,0.2458124235,True,False,,,,,
4266,0.1190352985,0.1339513497,0.0955915917,0.0929862543,0.1060107764,0.1147714707,True,False,,,,,
4267,0.1163234386,0.1602365293,0.1170259688,0.1169998626,0.1166616506,0.138631249,True,False,,,,,
4268,0.1022388198,0.1054369583,0.1064223264,0.0966074016,0.0994231107,0.1059296423,True,False,,,,,
4269,0.1049054145,0.0956309041,0.1203333593,0.0803029659,0.0926041902,0.1079821317,True,False,,,,,
4270,0.0527888101,0.0772470701,0.0756323448,0.0519513986,0.0523701043,0.0764397074,True,False,,,,,
4271,0.1400108616,0.1730408215,0.1796012107,0.1635175296,0.1517641956,0.1763210161,True,False,,,,,
4272,0.1127253504,0.0953435658,0.1051395601,0.0811120057,0.0969186781,0.100241563,True,False,,,,,
4273,0.1271390164,0.1307371257,0.1091916612,0.090628557,0.1088837867,0.1199643934,True,False,,,,,
4274,0.0722387733,0.0770150417,0.079863299,0.0598501953,0.0660444843,0.0784391703,True,False,,,,,
4275,0.0864627132,0.1761242363,0.1296793998,0.0735209797,0.0799918464,0.152901818,True,False,,,,,
4276,0.0738309533,0.0630929801,0.0800559426,0.0695907507,0.071710852,0.0715744614,False,True,,,,,
4277,0.0522928724,0.0778404359,0.0795404713,0.0391253364,0.0457091044,0.0786904536,True,False,,,,,
4278,0.0794061731,0.0616586196,0.0629757355,0.0596065557,0.0695063644,0.0623171776,False,True,,,,,
4279,0.1416553022,0.1386730622,0.1312621421,0.1382984637,0.139976883,0.1349676022,False,True,,,,,
4280,0.0773785419,0.0560147712,0.0797124341,0.0613973343,0.0693879381,0.0678636027,False,True,,,,,
4281,0.1235179377,0.1506680101,0.1718244803,0.1342638466,0.1288908921,0.1612462452,True,False,,,,,
4282,0.1223368724,0.1716813939,0.1201484034,0.1133916106,0.1178642415,0.1459148986,True,False,,,,,
4283,0.1797032049,0.2131178846,0.1764864343,0.1995440416,0.1896236232,0.1948021594,True,False,,,,,
