,car,glass,plate,truck,Vehicles,Dinnerware,closer to vehicles,closer to dinnerware,,,
3037,0.00481914,0.0045737762,0.0047577112,0.0044292404,0.0046241902,0.0046657437,True,False,,,
3038,0.0100347058,0.0076437966,0.0074365414,0.0070988033,0.0085667545,0.007540169,False,True,,,
3039,0.0054222838,0.0052537395,0.0034858284,0.0033078472,0.0043650655,0.0043697839,True,False,,,
3040,0.0051651068,0.0055674518,0.003942836,0.0058699277,0.0055175173,0.0047551439,False,True,,,
3041,0.006617453,0.0055836276,0.0091914585,0.0076651934,0.0071413232,0.007387543,True,False,,,
3042,0.0049128742,0.0060979975,0.0058110906,0.0054689362,0.0051909052,0.0059545441,True,False,,,
3043,0.0040217069,0.0031515414,0.0026868014,0.0034839794,0.0037528431,0.0029191714,False,True,,,
3044,0.0057608896,0.0049976604,0.0070460188,0.0046956161,0.0052282528,0.0060218396,True,False,,,
3045,0.0074550777,0.0043479811,0.0034706537,0.0065180739,0.0069865758,0.0039093174,False,True,,,
3046,0.0073963211,0.010711855,0.0091811131,0.0083111112,0.0078537161,0.009946484,True,False,,,
3047,0.0044577794,0.0057106581,0.00614168,0.0047766254,0.0046172024,0.005926169,True,False,,,
3048,0.0047080071,0.0036279803,0.0031782352,0.0034243892,0.0040661981,0.0034031077,False,True,,,
3049,0.0042312288,0.0053233892,0.0043808218,0.0048794128,0.0045553208,0.0048521055,True,False,,,
3050,0.0072374415,0.0092860996,0.0084561684,0.0066518395,0.0069446405,0.008871134,True,False,,,
3051,0.0088453388,0.0117635985,0.0116269715,0.0110739713,0.0099596551,0.011695285,True,False,,,
3052,0.0043347488,0.0053276622,0.0041279182,0.0067652568,0.0055500028,0.0047277902,False,True,,,
3053,0.0039932485,0.0056108859,0.0043702937,0.0039349482,0.0039640983,0.0049905898,True,False,,,
3054,0.0053374369,0.005454132,0.0044339859,0.0055669848,0.0054522109,0.004944059,False,True,,,
3055,0.0068039251,0.0059603658,0.0069446087,0.0072426739,0.0070232995,0.0064524872,False,True,,,
3056,0.0026442867,0.0026817487,0.0028961397,0.0037193429,0.0031818148,0.0027889442,False,True,,,
3057,0.006160803,0.0066662794,0.0051047937,0.0082564361,0.0072086196,0.0058855365,False,True,,,
3058,0.0042177498,0.0043872984,0.0061530752,0.0037401426,0.0039789462,0.0052701868,True,False,,,
3059,0.0158438318,0.0122793484,0.011511277,0.0131686589,0.0145062453,0.0118953127,False,True,,,
3060,0.0118105234,0.0104821253,0.0108702515,0.010726151,0.0112683372,0.0106761884,False,True,,,
3061,0.0041566642,0.0028678332,0.0028280089,0.002825558,0.0034911111,0.0028479211,False,True,,,
3062,0.0063686561,0.0040955042,0.0062184128,0.0075802254,0.0069744407,0.0051569585,False,True,,,
3063,0.0056656809,0.0053445839,0.0049887875,0.0049340243,0.0052998526,0.0051666857,False,True,,,
3064,0.0057600827,0.0050132522,0.0061944419,0.0049665602,0.0053633214,0.005603847,True,False,,,
3065,0.0048642693,0.0059059963,0.0072160574,0.0058170635,0.0053406664,0.0065610268,True,False,,,
3066,0.0050146671,0.0050837407,0.0076206217,0.005088368,0.0050515176,0.0063521812,True,False,,,
3067,0.0062163766,0.0035591451,0.0075019283,0.0048431363,0.0055297565,0.0055305367,True,False,,,
3068,0.006209374,0.0095890833,0.0065560036,0.0069431854,0.0065762797,0.0080725434,True,False,,,
3069,0.0080917309,0.0076842458,0.0065616289,0.0064874143,0.0072895726,0.0071229373,False,True,,,
3070,0.0031852553,0.0033550402,0.0044527282,0.0035899151,0.0033875852,0.0039038842,True,False,,,
3071,0.0111290134,0.0111320756,0.0111492692,0.0065914342,0.0088602238,0.0111406724,True,False,,,
3072,0.0053358558,0.0049663072,0.0049655661,0.005912526,0.0056241909,0.0049659367,False,True,,,
3073,0.0059882742,0.0059646309,0.0053979578,0.005464614,0.0057264441,0.0056812944,False,True,,,
3074,0.0029026102,0.0023488363,0.0020343634,0.0025750468,0.0027388285,0.0021915998,False,True,,,
3075,0.0064674298,0.0047657756,0.0057204796,0.0059858496,0.0062266397,0.0052431276,False,True,,,
3076,0.004563704,0.0067682119,0.0050110725,0.0042888957,0.0044262999,0.0058896422,True,False,,,
3077,0.0054514181,0.0049683106,0.0053418445,0.0042574762,0.0048544472,0.0051550775,True,False,,,
3078,0.0034499185,0.0039441395,0.0043309491,0.0029410945,0.0031955065,0.0041375443,True,False,,,
3079,0.0062535335,0.0048121191,0.0051184518,0.0076523562,0.0069529449,0.0049652855,False,True,,,
3080,0.0059484954,0.0071409455,0.0092433857,0.0083417311,0.0071451132,0.0081921656,True,False,,,
3081,0.0060211543,0.0057541783,0.0059693487,0.006197781,0.0061094677,0.0058617635,False,True,,,
3082,0.0051286524,0.0040923553,0.0047891034,0.0040906711,0.0046096617,0.0044407293,False,True,,,
3083,0.0063581116,0.0061238645,0.0060353465,0.0054337676,0.0058959396,0.0060796055,True,False,,,
3084,0.0088044347,0.006940382,0.0065895375,0.0066131934,0.0077088141,0.0067649598,False,True,,,
3085,0.0068279625,0.0044669126,0.0058983391,0.0056753271,0.0062516448,0.0051826259,False,True,,,
3086,0.0047545523,0.0045476434,0.005048687,0.0044727645,0.0046136584,0.0047981652,True,False,,,
3087,0.0052077845,0.0049006335,0.0057588596,0.0060972888,0.0056525366,0.0053297466,False,True,,,
3088,0.0052527514,0.0048697262,0.0049031207,0.0052392869,0.0052460192,0.0048864235,False,True,,,
3089,0.0097146682,0.0129482018,0.0127124244,0.0116767707,0.0106957194,0.0128303131,True,False,,,
3090,0.0058414464,0.0057275235,0.0060619663,0.0068319295,0.0063366879,0.0058947449,False,True,,,
3091,0.0024270486,0.0050533308,0.0039521207,0.0026768069,0.0025519277,0.0045027257,True,False,,,
3092,0.0053686873,0.0055893798,0.0052972383,0.0056093406,0.0054890139,0.0054433091,False,True,,,
3093,0.0105357285,0.0070548945,0.0066683351,0.0093787525,0.0099572405,0.0068616148,False,True,,,
3094,0.0049376085,0.0038975228,0.0038411286,0.0044299701,0.0046837893,0.0038693257,False,True,,,
3095,0.0083519092,0.0063832738,0.0072132415,0.005348387,0.0068501481,0.0067982576,False,True,,,
3096,0.0070849294,0.0048473565,0.0046736021,0.0079112038,0.0074980666,0.0047604793,False,True,,,
3097,0.0038990513,0.0038702154,0.0038307021,0.0052126188,0.0045558351,0.0038504587,False,True,,,
3098,0.008425756,0.0069934487,0.0064471424,0.0083808733,0.0084033146,0.0067202955,False,True,,,
3099,0.0048055392,0.0079061909,0.0055582879,0.0048201197,0.0048128295,0.0067322394,True,False,,,
3100,0.0047237235,0.0038352504,0.0036683669,0.0042365049,0.0044801142,0.0037518087,False,True,,,
3101,0.0040232016,0.0043057897,0.0052225299,0.0043944956,0.0042088486,0.0047641598,True,False,,,
3102,0.0039188208,0.0050951768,0.0051848496,0.0063338347,0.0051263277,0.0051400132,True,False,,,
3103,0.0039905539,0.0048536797,0.0055567557,0.0053804755,0.0046855147,0.0052052177,True,False,,,
3104,0.0040665666,0.0034281984,0.0040641343,0.0046476528,0.0043571097,0.0037461664,False,True,,,
3105,0.0067362373,0.0053244171,0.0055799541,0.0052916195,0.0060139284,0.0054521856,False,True,,,
3106,0.003549689,0.0061155903,0.004675136,0.0035479088,0.0035487989,0.0053953632,True,False,,,
3107,0.0036731318,0.0058806025,0.0049399523,0.004605851,0.0041394914,0.0054102774,True,False,,,
3108,0.0043479015,0.0030027879,0.0050271923,0.0050572157,0.0047025586,0.0040149901,False,True,,,
3109,0.0050616603,0.0041797082,0.0054523074,0.0056541401,0.0053579002,0.0048160078,False,True,,,
3110,0.0031750895,0.0024980919,0.0027892144,0.0025046148,0.0028398521,0.0026436531,False,True,,,
3111,0.0092739131,0.0067984565,0.0052589717,0.0059667946,0.0076203538,0.0060287141,False,True,,,
3112,0.0034377286,0.003272364,0.0037174576,0.0031413206,0.0032895246,0.0034949108,True,False,,,
3113,0.007198868,0.0086915298,0.0084382839,0.0085222173,0.0078605427,0.0085649068,True,False,,,
3114,0.0042496978,0.0057927952,0.0044494494,0.0030556275,0.0036526626,0.0051211223,True,False,,,
3115,0.0055435262,0.0062860113,0.0061554805,0.0072129949,0.0063782605,0.0062207459,False,True,,,
3116,0.0071474428,0.0077409398,0.0072234328,0.0069221094,0.0070347761,0.0074821863,True,False,,,
3117,0.0023180212,0.0027124417,0.0024888062,0.0017176446,0.0020178329,0.002600624,True,False,,,
3118,0.0048353043,0.0044816791,0.0039332915,0.0044725892,0.0046539468,0.0042074853,False,True,,,
3119,0.0060117638,0.0076023541,0.0068336727,0.0089845029,0.0074981334,0.0072180134,False,True,,,
3120,0.0046464169,0.006839043,0.0078469858,0.0045059428,0.0045761798,0.0073430144,True,False,,,
3121,0.0064397046,0.0039123442,0.0049190039,0.0057952841,0.0061174944,0.0044156741,False,True,,,
3122,0.0072591875,0.0068804795,0.0067351107,0.0083175165,0.007788352,0.0068077951,False,True,,,
3123,0.0092762383,0.0069262796,0.009701157,0.0103299483,0.0098030933,0.0083137183,False,True,,,
3124,0.0055665851,0.0051620888,0.0044815581,0.0051163094,0.0053414472,0.0048218234,False,True,,,
3125,0.0040173907,0.0049910691,0.0064791025,0.0049066517,0.0044620212,0.0057350858,True,False,,,
3126,0.0055975774,0.0030836625,0.0036529312,0.0055291413,0.0055633594,0.0033682969,False,True,,,
3127,0.005252172,0.0045076341,0.0055221615,0.0047902457,0.0050212089,0.0050148978,False,True,,,
3128,0.0046778868,0.0054525131,0.0057369239,0.0039947413,0.0043363141,0.0055947185,True,False,,,
3129,0.0058217784,0.0039627252,0.0038839251,0.0036777943,0.0047497864,0.0039233252,False,True,,,
3130,0.0065524894,0.0077988126,0.0061674182,0.0041624843,0.0053574868,0.0069831154,True,False,,,
3131,0.0054128162,0.0043771101,0.0045405049,0.0053636509,0.0053882335,0.0044588075,False,True,,,
3132,0.0041071793,0.0047309349,0.0046490159,0.0033424865,0.0037248329,0.0046899754,True,False,,,
3133,0.0029801793,0.0023185953,0.0028400515,0.0022121627,0.002596171,0.0025793234,False,True,,,
3134,0.0077987589,0.0077851727,0.0077045128,0.0069796175,0.0073891882,0.0077448428,True,False,,,
3135,0.0045001974,0.0065037054,0.0053133514,0.0059401041,0.0052201508,0.0059085284,True,False,,,
3136,0.0055085808,0.0100120533,0.0054738171,0.0051311062,0.0053198435,0.0077429352,True,False,,,
3137,0.0064616693,0.0059690384,0.0044862519,0.0091974498,0.0078295596,0.0052276452,False,True,,,
3138,0.0037965946,0.0053553818,0.0046885923,0.0031919376,0.0034942661,0.0050219871,True,False,,,
3139,0.0047015827,0.0043727753,0.0040106617,0.0044477885,0.0045746856,0.0041917185,False,True,,,
3140,0.0037239136,0.0049205691,0.0035857124,0.0040544859,0.0038891997,0.0042531407,True,False,,,
3141,0.0040914,0.0030789808,0.0036240987,0.0034273798,0.0037593899,0.0033515398,False,True,,,
3142,0.002896225,0.0047281137,0.0038150348,0.0028123286,0.0028542768,0.0042715742,True,False,,,
3143,0.0062754282,0.0047518803,0.0041521756,0.0050664257,0.0056709269,0.004452028,False,True,,,
3144,0.0053032089,0.0046961558,0.0048688166,0.0056954981,0.0054993535,0.0047824862,False,True,,,
3145,0.0043770818,0.0043323187,0.0036562668,0.0041952525,0.0042861672,0.0039942928,False,True,,,
3146,0.0079293275,0.0071619437,0.0055700728,0.0050315839,0.0064804557,0.0063660083,False,True,,,
3147,0.0051134506,0.0039208771,0.0046034975,0.004808825,0.0049611378,0.0042621873,False,True,,,
3148,0.0055390381,0.0063115624,0.0051048134,0.0045746246,0.0050568313,0.0057081879,True,False,,,
3149,0.0038178337,0.0039724539,0.0041428299,0.0038584841,0.0038381589,0.0040576419,True,False,,,
3150,0.0048262856,0.003959733,0.0043130325,0.0047344634,0.0047803745,0.0041363828,False,True,,,
3151,0.0052960823,0.0046468872,0.0055505725,0.0064372192,0.0058666507,0.0050987298,False,True,,,
3152,0.0059197604,0.0034352811,0.0051973413,0.0056114156,0.005765588,0.0043163112,False,True,,,
3153,0.0048759139,0.0026699119,0.0037785369,0.0045871753,0.0047315446,0.0032242244,False,True,,,
3154,0.0072084067,0.0090555231,0.0093813667,0.0126240022,0.0099162044,0.0092184449,False,True,,,
3155,0.0077062475,0.0069309184,0.0072379828,0.0061344088,0.0069203282,0.0070844506,True,False,,,
3156,0.0055011466,0.0042982201,0.0039857522,0.0041087214,0.004804934,0.0041419862,False,True,,,
3157,0.005863445,0.0053658263,0.0077013099,0.0052599706,0.0055617078,0.0065335681,True,False,,,
3158,0.0053844299,0.0058437431,0.0059038329,0.0058686585,0.0056265442,0.005873788,True,False,,,
3159,0.0056561342,0.0045802567,0.0038142701,0.0058768043,0.0057664692,0.0041972634,False,True,,,
3160,0.00357878,0.0036437163,0.0048832832,0.0052156219,0.0043972009,0.0042634998,False,True,,,
3161,0.0045123937,0.0037289785,0.0030664477,0.003979198,0.0042457958,0.0033977131,False,True,,,
3162,0.0055209652,0.0057906914,0.0046582427,0.0045896387,0.0050553019,0.0052244671,True,False,,,
3163,0.0054346832,0.0071274828,0.0075678097,0.0070308367,0.00623276,0.0073476462,True,False,,,
3164,0.0049958625,0.0057977436,0.0094071143,0.0048553963,0.0049256294,0.007602429,True,False,,,
3165,0.0085657453,0.0070632736,0.0074389496,0.0066895008,0.0076276231,0.0072511116,False,True,,,
3166,0.0034651771,0.0049689621,0.0041492388,0.0042885683,0.0038768727,0.0045591004,True,False,,,
3167,0.0067275797,0.0047038269,0.0049817568,0.005860677,0.0062941283,0.0048427919,False,True,,,
3168,0.0065055635,0.0052754795,0.0069965231,0.0043860066,0.0054457851,0.0061360013,True,False,,,
3169,0.0041426432,0.0041002698,0.0050921811,0.0044535907,0.0042981169,0.0045962255,True,False,,,
3170,0.0052437606,0.0050081518,0.0056727572,0.0052564222,0.0052500914,0.0053404545,True,False,,,
3171,0.0052369566,0.005064602,0.0027747725,0.0052658691,0.0052514128,0.0039196873,False,True,,,
3172,0.004179144,0.0059815811,0.0055753833,0.0051480537,0.0046635988,0.0057784822,True,False,,,
3173,0.0072178454,0.0052253017,0.0063997804,0.0057379781,0.0064779118,0.005812541,False,True,,,
3174,0.003810897,0.0070808009,0.0074187484,0.0044052028,0.0041080499,0.0072497747,True,False,,,
3175,0.0028603558,0.003535188,0.0035011097,0.0032764054,0.0030683806,0.0035181488,True,False,,,
3176,0.0109246694,0.0099118231,0.0086086609,0.0065042037,0.0087144366,0.009260242,True,False,,,
3177,0.0052506966,0.0068263026,0.005323762,0.0057186791,0.0054846879,0.0060750323,True,False,,,
3178,0.0062496792,0.0041940936,0.0059953707,0.0059487548,0.006099217,0.0050947322,False,True,,,
3179,0.0036604484,0.0030929109,0.0032137785,0.002598636,0.0031295422,0.0031533447,True,False,,,
3180,0.0043695509,0.0051565259,0.0052575862,0.0059781993,0.0051738751,0.005207056,True,False,,,
3181,0.0054050374,0.0061407727,0.0067016325,0.005851557,0.0056282972,0.0064212026,True,False,,,
3182,0.0034330997,0.0039698062,0.0039823924,0.0050053716,0.0042192356,0.0039760993,False,True,,,
3183,0.004166756,0.0041291984,0.0046776256,0.0041088416,0.0041377988,0.004403412,True,False,,,
3184,0.0062534934,0.0084145521,0.0067424096,0.0062735157,0.0062635046,0.0075784809,True,False,,,
3185,0.0068081164,0.0080343328,0.0067137919,0.0070109224,0.0069095194,0.0073740624,True,False,,,
3186,0.0042200786,0.0062291965,0.0046944055,0.0050968603,0.0046584694,0.005461801,True,False,,,
3187,0.0050436975,0.0049428583,0.0045949413,0.0041807651,0.0046122313,0.0047688998,True,False,,,
3188,0.0032847593,0.0039570972,0.0041586951,0.0034672625,0.0033760109,0.0040578961,True,False,,,
3189,0.0049336661,0.0052785284,0.0036122358,0.0060954887,0.0055145774,0.0044453821,False,True,,,
3190,0.0048769742,0.0038961335,0.0040575679,0.00351733,0.0041971521,0.0039768507,False,True,,,
3191,0.0056746043,0.0045654736,0.0050649104,0.0048111147,0.0052428595,0.004815192,False,True,,,
3192,0.0056369896,0.0046967162,0.0048705959,0.0053292837,0.0054831367,0.004783656,False,True,,,
3193,0.005368784,0.0048857031,0.0041430789,0.0042519725,0.0048103782,0.004514391,False,True,,,
3194,0.0032101822,0.0046215417,0.0041794277,0.0031733612,0.0031917717,0.0044004847,True,False,,,
3195,0.0044037135,0.0053207817,0.0070465103,0.0042262381,0.0043149758,0.006183646,True,False,,,
3196,0.0064011362,0.0087699256,0.007781902,0.0076861903,0.0070436633,0.0082759138,True,False,,,
3197,0.0054857895,0.0069065734,0.0069385078,0.0059958809,0.0057408352,0.0069225406,True,False,,,
3198,0.006950414,0.0072878105,0.0054437754,0.004533295,0.0057418545,0.0063657929,True,False,,,
3199,0.0080487449,0.0070559708,0.00825411,0.0095392652,0.0087940051,0.0076550404,False,True,,,
3200,0.0084063054,0.0075029644,0.0062645149,0.0072031235,0.0078047145,0.0068837396,False,True,,,
3201,0.0063918991,0.0087249309,0.0090044976,0.0057563436,0.0060741214,0.0088647143,True,False,,,
3202,0.005231544,0.0057345862,0.0045991962,0.0046024067,0.0049169753,0.0051668912,True,False,,,
3203,0.0047490576,0.0044351444,0.0043065428,0.0038942391,0.0043216484,0.0043708436,True,False,,,
3204,0.0048262411,0.0044161952,0.0071958391,0.0059986011,0.0054124211,0.0058060172,True,False,,,
3205,0.0068508347,0.009899723,0.00855564,0.0056488631,0.0062498489,0.0092276815,True,False,,,
3206,0.0060518906,0.0050850623,0.0056497338,0.0049592675,0.0055055791,0.0053673981,False,True,,,
3207,0.00363465,0.0036606959,0.0043827523,0.0043395286,0.0039870893,0.0040217241,True,False,,,
3208,0.0058380643,0.0041990919,0.0040458134,0.0061565115,0.0059972879,0.0041224527,False,True,,,
3209,0.0045387794,0.0051324857,0.0052482021,0.0052838974,0.0049113384,0.0051903439,True,False,,,
3210,0.0050624323,0.0098028071,0.0056836669,0.0051448893,0.0051036608,0.007743237,True,False,,,
3211,0.0035962601,0.0033591086,0.0037510943,0.0039999349,0.0037980975,0.0035551015,False,True,,,
3212,0.0028629457,0.005344399,0.004197171,0.0039410449,0.0034019953,0.004770785,True,False,,,
3213,0.0066576549,0.0067971353,0.0084288781,0.0061377555,0.0063977052,0.0076130067,True,False,,,
3214,0.0055863795,0.0047506526,0.0062584189,0.0053085027,0.0054474411,0.0055045357,True,False,,,
3215,0.0044208051,0.003932,0.0034918942,0.0038243845,0.0041225948,0.0037119471,False,True,,,
3216,0.0025842852,0.0028631026,0.0032386525,0.0028548351,0.0027195601,0.0030508776,True,False,,,
3217,0.0092040758,0.0097588462,0.0090203349,0.0096381539,0.0094211149,0.0093895906,False,True,,,
3218,0.0056181281,0.0079393846,0.0070935144,0.0066891066,0.0061536174,0.0075164495,True,False,,,
3219,0.0039749245,0.0049696389,0.0040871392,0.0051294619,0.0045521932,0.004528389,False,True,,,
3220,0.0067063687,0.0046152659,0.0051210325,0.0058098226,0.0062580957,0.0048681492,False,True,,,
3221,0.0082089793,0.0044909431,0.0046585428,0.0055393214,0.0068741503,0.004574743,False,True,,,
3222,0.0022890963,0.003456837,0.0039023774,0.0033822128,0.0028356546,0.0036796072,True,False,,,
3223,0.0050580867,0.003372589,0.0034280599,0.0034802403,0.0042691635,0.0034003245,False,True,,,
3224,0.0056952437,0.0062361115,0.0053522359,0.0039927041,0.0048439739,0.0057941737,True,False,,,
3225,0.0052534439,0.0045059367,0.0054786207,0.0071177958,0.0061856198,0.0049922787,False,True,,,
3226,0.0051679558,0.0043640211,0.0052929676,0.004591424,0.0048796899,0.0048284944,False,True,,,
3227,0.0071988379,0.0085035319,0.0073369526,0.0077604675,0.0074796527,0.0079202423,True,False,,,
3228,0.006391117,0.0063538554,0.004790559,0.0054662273,0.0059286722,0.0055722072,False,True,,,
3229,0.0094655557,0.0110635093,0.0095663116,0.0082766412,0.0088710985,0.0103149105,True,False,,,
3230,0.0066685318,0.0033549629,0.0035951899,0.0060728855,0.0063707087,0.0034750764,False,True,,,
3231,0.0092198901,0.0101755807,0.0049292508,0.0067143016,0.0079670958,0.0075524157,False,True,,,
3232,0.0042827869,0.0043701738,0.0048807378,0.0050838279,0.0046833074,0.0046254558,False,True,,,
3233,0.0081743123,0.0067658922,0.0064107535,0.007324661,0.0077494867,0.0065883229,False,True,,,
3234,0.0065114512,0.0059945602,0.0058563521,0.0056957413,0.0061035962,0.0059254561,False,True,,,
3235,0.0071870378,0.007370744,0.0072535176,0.0088137507,0.0080003943,0.0073121308,False,True,,,
3236,0.0054971659,0.0074814916,0.0066999442,0.0053394548,0.0054183103,0.0070907179,True,False,,,
3237,0.003830315,0.0053853402,0.0051408952,0.0044146119,0.0041224635,0.0052631177,True,False,,,
3238,0.0088114827,0.0103708318,0.0097089732,0.0087266099,0.0087690463,0.0100399025,True,False,,,
3239,0.0038758725,0.0035978964,0.0038250223,0.0036917476,0.0037838101,0.0037114594,False,True,,,
3240,0.0106417342,0.0107466341,0.007637034,0.0090709078,0.009856321,0.0091918341,False,True,,,
3241,0.0041579672,0.0057889975,0.0068028101,0.005371229,0.0047645981,0.0062959038,True,False,,,
3242,0.0057355366,0.007354801,0.0063417791,0.0067623752,0.0062489559,0.00684829,True,False,,,
3243,0.0058119127,0.0062127757,0.006707361,0.0059650014,0.0058884571,0.0064600684,True,False,,,
3244,0.0068995305,0.0059572815,0.0065907748,0.0057843643,0.0063419474,0.0062740282,False,True,,,
3245,0.0069227278,0.0047474149,0.0052017805,0.0047851466,0.0058539372,0.0049745977,False,True,,,
3246,0.005941777,0.0047526042,0.0052758339,0.0052094938,0.0055756354,0.005014219,False,True,,,
3247,0.00356834,0.0042923433,0.0027169892,0.0043902109,0.0039792754,0.0035046662,False,True,,,
3248,0.0077911305,0.0076643182,0.0091152171,0.0083519377,0.0080715341,0.0083897677,True,False,,,
3249,0.0082087896,0.007597918,0.0086992318,0.0081297294,0.0081692595,0.0081485749,False,True,,,
3250,0.0031337054,0.0036600254,0.0034687088,0.0043815281,0.0037576168,0.0035643671,False,True,,,
3251,0.0050094408,0.0039683478,0.0048126487,0.0039517363,0.0044805885,0.0043904982,False,True,,,
3252,0.0046273419,0.0051451599,0.0066312659,0.0041137163,0.0043705291,0.0058882129,True,False,,,
3253,0.004733771,0.0041290767,0.0037481079,0.0039539757,0.0043438733,0.0039385923,False,True,,,
3254,0.0033579021,0.0051367951,0.0047843687,0.0063250683,0.0048414852,0.0049605819,True,False,,,
3255,0.0039261111,0.0057845335,0.0056824745,0.0070986702,0.0055123906,0.005733504,True,False,,,
3256,0.0060443416,0.0045383933,0.0042927453,0.0048408578,0.0054425997,0.0044155693,False,True,,,
3257,0.0070258491,0.0051517749,0.0071031609,0.0053096255,0.0061677373,0.0061274679,False,True,,,
3258,0.0056671158,0.0050222085,0.0077405119,0.0051758841,0.0054215,0.0063813602,True,False,,,
3259,0.0054823201,0.0055081536,0.0073934214,0.0084963572,0.0069893387,0.0064507875,False,True,,,
3260,0.0046549662,0.0042072935,0.0062374231,0.004318053,0.0044865096,0.0052223583,True,False,,,
3261,0.0067167852,0.0076161424,0.0083784657,0.0088547412,0.0077857632,0.007997304,True,False,,,
3262,0.0082241713,0.0074283047,0.0084368576,0.008112925,0.0081685482,0.0079325811,False,True,,,
3263,0.00641179,0.0047434046,0.0076716621,0.0070792585,0.0067455243,0.0062075333,False,True,,,
3264,0.0048762796,0.0057653151,0.0074229142,0.0052350493,0.0050556644,0.0065941147,True,False,,,
3265,0.0046448894,0.0044554919,0.0046417599,0.0042484725,0.004446681,0.0045486259,True,False,,,
3266,0.0038488295,0.0049158288,0.0041461086,0.0039255963,0.0038872129,0.0045309687,True,False,,,
3267,0.0068482873,0.0069737672,0.0063364008,0.0061119875,0.0064801374,0.006655084,True,False,,,
3268,0.0058496872,0.0045121001,0.0062906486,0.005100748,0.0054752176,0.0054013744,False,True,,,
3269,0.0034006314,0.0034416616,0.0032156392,0.0031634215,0.0032820264,0.0033286504,True,False,,,
3270,0.0036973823,0.003185307,0.0039292336,0.0052740249,0.0044857036,0.0035572703,False,True,,,
3271,0.0028757057,0.0028099163,0.0028941139,0.0036558244,0.003265765,0.0028520151,False,True,,,
3272,0.0041007229,0.0065586652,0.0041901009,0.0036232819,0.0038620024,0.0053743831,True,False,,,
3273,0.0070953312,0.0058699524,0.0053250168,0.0058266137,0.0064609724,0.0055974846,False,True,,,
3274,0.0050069134,0.0058802101,0.0040930484,0.0043339419,0.0046704277,0.0049866292,True,False,,,
3275,0.0053025224,0.0048198531,0.0048226161,0.0042100505,0.0047562864,0.0048212346,True,False,,,
3276,0.0044541096,0.0044410523,0.004405327,0.0051585572,0.0048063334,0.0044231896,False,True,,,
3277,0.0046444983,0.0048540477,0.0063339413,0.0061828786,0.0054136884,0.0055939945,True,False,,,
3278,0.0041450765,0.0045731744,0.0054378237,0.0034178141,0.0037814453,0.0050054991,True,False,,,
3279,0.0045412818,0.0049549815,0.0044797874,0.004334739,0.0044380104,0.0047173845,True,False,,,
3280,0.0091377683,0.0076651671,0.0075866208,0.0055810367,0.0073594025,0.0076258939,True,False,,,
3281,0.0045257601,0.004450493,0.0043156787,0.0042422472,0.0043840036,0.0043830858,False,True,,,
3282,0.004661448,0.0042611109,0.0047735608,0.0066574137,0.0056594308,0.0045173358,False,True,,,
3283,0.0044487538,0.0047620935,0.0060717564,0.0041211597,0.0042849567,0.0054169249,True,False,,,
3284,0.0045714151,0.005810916,0.0054999914,0.0089491836,0.0067602993,0.0056554537,False,True,,,
3285,0.0035895058,0.0044884728,0.0067191076,0.0034093856,0.0034994457,0.0056037902,True,False,,,
3286,0.0046870649,0.0052402352,0.0051696755,0.0040870534,0.0043870592,0.0052049554,True,False,,,
3287,0.0058485001,0.0049125928,0.0073862647,0.0067706787,0.0063095894,0.0061494288,False,True,,,
3288,0.0048294654,0.0044069071,0.005094193,0.0040926058,0.0044610356,0.0047505501,True,False,,,
3289,0.0026835073,0.0040827864,0.0030919838,0.0031416513,0.0029125793,0.0035873851,True,False,,,
3290,0.0051448362,0.0067516542,0.0055314056,0.005145487,0.0051451616,0.0061415299,True,False,,,
3291,0.0058765911,0.0053189993,0.0054829333,0.0052972766,0.0055869338,0.0054009663,False,True,,,
3292,0.0065778636,0.0045736244,0.0049917337,0.0049316766,0.0057547701,0.004782679,False,True,,,
3293,0.0081434786,0.0059216294,0.0079893486,0.006261018,0.0072022483,0.006955489,False,True,,,
3294,0.0058766441,0.0063897192,0.0068037796,0.0062173676,0.0060470058,0.0065967494,True,False,,,
3295,0.0066732396,0.0050829371,0.003918537,0.0068254648,0.0067493522,0.004500737,False,True,,,
3296,0.0040589786,0.0056737475,0.0046005342,0.0041627797,0.0041108792,0.0051371409,True,False,,,
3297,0.0055398333,0.0051339385,0.0047322752,0.0044922732,0.0050160533,0.0049331068,False,True,,,
3298,0.0057851621,0.005434538,0.0047993005,0.0066564978,0.0062208299,0.0051169193,False,True,,,
3299,0.0037474085,0.0039095389,0.003935583,0.0032009852,0.0034741969,0.0039225609,True,False,,,
3300,0.0049839293,0.0047019257,0.0040772253,0.0049096635,0.0049467964,0.0043895755,False,True,,,
3301,0.0080122222,0.0106426404,0.0078575029,0.0091493382,0.0085807802,0.0092500716,True,False,,,
3302,0.0047025349,0.004128849,0.0039278848,0.0047337277,0.0047181313,0.0040283669,False,True,,,
3303,0.0075450492,0.0076063686,0.0069395279,0.0041293522,0.0058372007,0.0072729482,True,False,,,
3304,0.0037628569,0.0045054107,0.0031033782,0.0030652494,0.0034140532,0.0038043944,True,False,,,
3305,0.0074768281,0.0068528906,0.0055606945,0.007313934,0.007395381,0.0062067925,False,True,,,
3306,0.0063097723,0.004775265,0.0052529423,0.0047961024,0.0055529373,0.0050141036,False,True,,,
3307,0.0055881454,0.0051868193,0.004297567,0.0048091363,0.0051986409,0.0047421931,False,True,,,
