,random_100,industrialarts_socialstudies_100,socialstudies_industrialarts_100,random_200,industrialarts_socialstudies_200,socialstudies_industrialarts_200,random_300,industrialarts_socialstudies_300,socialstudies_industrialarts_300
83,0.470588235294,0.503759398496,0.459854014599,0.169590643275,0.176470588235,0.204819277108,0.123595505618,0.0471204188482,0.0928961748634
84,0.470588235294,0.438848920863,0.481481481481,0.156069364162,0.149425287356,0.156069364162,0.0869565217391,0.0695187165775,0.0989010989011
85,0.526717557252,0.449275362319,0.492537313433,0.142857142857,0.149425287356,0.197604790419,0.0695187165775,0.0810810810811,0.111111111111
86,0.418439716312,0.470588235294,0.459854014599,0.136363636364,0.169590643275,0.197604790419,0.0810810810811,0.063829787234,0.0752688172043
87,0.481481481481,0.418439716312,0.470588235294,0.169590643275,0.136363636364,0.190476190476,0.117318435754,0.117318435754,0.0869565217391
88,0.438848920863,0.459854014599,0.398601398601,0.123595505618,0.162790697674,0.149425287356,0.0989010989011,0.0752688172043,0.0810810810811
89,0.470588235294,0.428571428571,0.515151515152,0.197604790419,0.149425287356,0.183431952663,0.129943502825,0.0810810810811,0.123595505618
90,0.459854014599,0.470588235294,0.408450704225,0.156069364162,0.190476190476,0.136363636364,0.117318435754,0.123595505618,0.104972375691
91,0.438848920863,0.408450704225,0.481481481481,0.156069364162,0.156069364162,0.162790697674,0.104972375691,0.0989010989011,0.0810810810811
92,0.526717557252,0.515151515152,0.449275362319,0.183431952663,0.197604790419,0.197604790419,0.0869565217391,0.0695187165775,0.0869565217391
93,0.503759398496,0.449275362319,0.459854014599,0.162790697674,0.149425287356,0.190476190476,0.0869565217391,0.117318435754,0.129943502825
94,0.438848920863,0.418439716312,0.449275362319,0.136363636364,0.142857142857,0.142857142857,0.0928961748634,0.0869565217391,0.111111111111
95,0.515151515152,0.470588235294,0.526717557252,0.149425287356,0.129943502825,0.197604790419,0.0989010989011,0.0810810810811,0.0752688172043
96,0.449275362319,0.449275362319,0.459854014599,0.169590643275,0.156069364162,0.176470588235,0.0989010989011,0.0989010989011,0.0928961748634
97,0.449275362319,0.418439716312,0.449275362319,0.169590643275,0.136363636364,0.162790697674,0.0810810810811,0.0989010989011,0.0810810810811
98,0.481481481481,0.459854014599,0.470588235294,0.204819277108,0.169590643275,0.149425287356,0.123595505618,0.0810810810811,0.123595505618
99,0.449275362319,0.492537313433,0.438848920863,0.162790697674,0.162790697674,0.117318435754,0.104972375691,0.123595505618,0.0928961748634
