,random_100,business_science_100,science_business_100,random_200,business_science_200,science_business_200,random_300,business_science_300,science_business_300
24,0.149425287356,0.273885350318,0.369863013699,0.0869565217391,0.111111111111,0.0989010989011,0.063829787234,0.0695187165775,0.0989010989011
25,0.219512195122,0.360544217687,0.351351351351,0.0869565217391,0.0989010989011,0.142857142857,0.0416666666667,0.0989010989011,0.0810810810811
26,0.212121212121,0.324503311258,0.351351351351,0.0695187165775,0.156069364162,0.117318435754,0.063829787234,0.0989010989011,0.0752688172043
27,0.324503311258,0.25786163522,0.342281879195,0.111111111111,0.104972375691,0.0928961748634,0.0582010582011,0.0752688172043,0.0695187165775
28,0.282051282051,0.351351351351,0.418439716312,0.0752688172043,0.117318435754,0.169590643275,0.063829787234,0.123595505618,0.0582010582011
29,0.219512195122,0.234567901235,0.379310344828,0.0582010582011,0.0471204188482,0.149425287356,0.0471204188482,0.0989010989011,0.129943502825
30,0.282051282051,0.315789473684,0.408450704225,0.0810810810811,0.104972375691,0.142857142857,0.063829787234,0.0810810810811,0.123595505618
31,0.307189542484,0.307189542484,0.388888888889,0.104972375691,0.111111111111,0.136363636364,0.0752688172043,0.0752688172043,0.104972375691
32,0.282051282051,0.298701298701,0.315789473684,0.0869565217391,0.0695187165775,0.123595505618,0.0928961748634,0.0752688172043,0.0810810810811
33,0.307189542484,0.324503311258,0.379310344828,0.0810810810811,0.123595505618,0.111111111111,0.0695187165775,0.0695187165775,0.104972375691
34,0.242236024845,0.26582278481,0.360544217687,0.0869565217391,0.149425287356,0.104972375691,0.0416666666667,0.111111111111,0.0582010582011
35,0.342281879195,0.212121212121,0.351351351351,0.0695187165775,0.0810810810811,0.149425287356,0.0752688172043,0.0928961748634,0.117318435754
36,0.234567901235,0.342281879195,0.342281879195,0.0989010989011,0.0928961748634,0.142857142857,0.0362694300518,0.0869565217391,0.0989010989011
37,0.219512195122,0.298701298701,0.369863013699,0.0752688172043,0.0928961748634,0.136363636364,0.0471204188482,0.104972375691,0.0752688172043
38,0.307189542484,0.324503311258,0.360544217687,0.0989010989011,0.0869565217391,0.129943502825,0.0869565217391,0.0752688172043,0.0695187165775
39,0.25,0.307189542484,0.351351351351,0.0582010582011,0.0869565217391,0.111111111111,0.0582010582011,0.0810810810811,0.0752688172043
40,0.342281879195,0.25786163522,0.438848920863,0.142857142857,0.104972375691,0.190476190476,0.0869565217391,0.0869565217391,0.136363636364
41,0.273885350318,0.324503311258,0.342281879195,0.0989010989011,0.129943502825,0.136363636364,0.0810810810811,0.0869565217391,0.111111111111
42,0.25,0.204819277108,0.418439716312,0.0928961748634,0.0928961748634,0.156069364162,0.0582010582011,0.104972375691,0.0989010989011
43,0.351351351351,0.234567901235,0.307189542484,0.142857142857,0.0989010989011,0.169590643275,0.0928961748634,0.0526315789474,0.0869565217391
44,0.369863013699,0.324503311258,0.298701298701,0.0928961748634,0.0869565217391,0.0810810810811,0.0869565217391,0.063829787234,0.0752688172043
45,0.226993865031,0.282051282051,0.369863013699,0.0928961748634,0.104972375691,0.111111111111,0.0582010582011,0.0695187165775,0.0989010989011
46,0.273885350318,0.324503311258,0.379310344828,0.0869565217391,0.0869565217391,0.136363636364,0.0752688172043,0.0989010989011,0.104972375691
47,0.136363636364,0.282051282051,0.379310344828,0.0471204188482,0.0810810810811,0.111111111111,0.0362694300518,0.111111111111,0.123595505618
48,0.290322580645,0.212121212121,0.369863013699,0.111111111111,0.0471204188482,0.183431952663,0.0695187165775,0.0810810810811,0.149425287356
49,0.298701298701,0.388888888889,0.388888888889,0.117318435754,0.104972375691,0.123595505618,0.0752688172043,0.0810810810811,0.0989010989011
